"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","pplhlp","ppltrst","lrscale","polintr","stfdem","stfeco","stfgov","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstsci","imbgeco","imwbcnt","happy","rlgdgr"
"ESS10e03_2",10,"3.2","02.11.2023",61120,"NL",0.9146065,0.9764249,1.0043323,0.98065495,0.00031048132,2237,18731,3,4,3,5,2,4,4,4,3,5,3,3,3,3,8,0,4,8,0
"ESS10e03_2",10,"3.2","02.11.2023",61125,"NL",1.004229,0.70357335,1.0043323,0.7066214,0.0002827724,2206,17585,8,6,6,6,2,7,7,5,88,7,8,6,7,6,88,7,6,9,7
"ESS10e03_2",10,"3.2","02.11.2023",61131,"NL",0.9854983,0.6904505,1.0043323,0.6934417,0.00028814687,2236,17500,6,7,5,7,2,9,7,7,6,9,8,6,8,7,10,5,5,4,0
"ESS10e03_2",10,"3.2","02.11.2023",61151,"NL",0.9398922,0.51875633,1.0043323,0.5210037,0.00030212855,2228,18374,8,7,8,3,2,7,8,4,5,8,8,5,3,4,8,7,7,8,7
"ESS10e03_2",10,"3.2","02.11.2023",61163,"NL",0.8822312,1.221337,1.0043323,1.2266281,0.0003218751,2222,18722,9,7,9,7,2,7,9,8,7,8,8,7,7,7,8,6,88,9,10
"ESS10e03_2",10,"3.2","02.11.2023",61165,"NL",0.95037764,0.7464618,1.0043323,0.74969566,0.00029879517,2220,17886,8,5,8,3,1,8,5,7,6,9,5,8,6,8,7,7,9,10,0
"ESS10e03_2",10,"3.2","02.11.2023",61177,"NL",1.1282104,1.1192511,1.0043323,1.1241,0.00025169796,2210,18059,6,5,7,5,2,7,7,5,6,6,8,5,5,5,9,6,7,8,0
"ESS10e03_2",10,"3.2","02.11.2023",61204,"NL",1.0454661,1.6368799,1.0043323,1.6439713,0.00027161883,2232,17694,7,6,8,8,3,7,7,7,2,7,7,5,5,5,6,6,5,9,3
"ESS10e03_2",10,"3.2","02.11.2023",61216,"NL",0.8822312,0.6929371,1.0043323,0.69593906,0.0003218751,2222,18424,2,6,5,5,2,6,5,5,3,5,7,4,2,4,5,3,8,8,10
"ESS10e03_2",10,"3.2","02.11.2023",61256,"NL",1.1372104,1.7805234,1.0043323,1.7882371,0.000249706,2226,17552,6,7,7,5,3,2,2,2,88,8,8,6,5,5,4,5,5,6,3
"ESS10e03_2",10,"3.2","02.11.2023",61287,"NL",1.0265753,1.1884211,1.0043323,1.1935697,0.00027661707,2207,17420,6,5,5,7,1,5,4,2,6,5,6,6,4,5,7,4,4,3,10
"ESS10e03_2",10,"3.2","02.11.2023",61348,"NL",0.9622679,1.1139753,1.0043323,1.1188014,0.00029510312,2201,17742,7,8,7,6,4,7,7,7,3,6,7,5,6,5,8,7,4,8,5
"ESS10e03_2",10,"3.2","02.11.2023",61349,"NL",0.9398922,0.51875633,1.0043323,0.5210037,0.00030212855,2228,18710,7,5,6,4,2,8,5,6,6,7,6,5,6,5,9,6,6,8,4
"ESS10e03_2",10,"3.2","02.11.2023",61406,"NL",0.9832784,0.7723033,1.0043323,0.7756491,0.0002887974,2214,17643,5,2,4,10,2,6,7,3,6,6,8,3,2,3,8,4,1,4,0
"ESS10e03_2",10,"3.2","02.11.2023",61407,"NL",0.95037764,0.7464618,1.0043323,0.74969566,0.00029879517,2220,17762,7,7,6,5,3,7,5,5,6,5,7,5,5,5,7,6,5,8,7
"ESS10e03_2",10,"3.2","02.11.2023",61464,"NL",1.1288236,1.1198596,1.0043323,1.124711,0.00025156123,2209,18633,6,7,6,6,2,7,6,5,8,7,7,6,6,7,8,6,5,6,2
"ESS10e03_2",10,"3.2","02.11.2023",61504,"NL",1.0265753,0.672611,1.0043323,0.6755249,0.00027661707,2207,18187,8,8,7,2,1,8,9,7,6,7,7,6,6,6,8,8,5,9,1
"ESS10e03_2",10,"3.2","02.11.2023",61521,"NL",1.0454661,0.57702595,1.0043323,0.57952577,0.00027161883,2232,18671,6,7,7,4,2,5,6,3,6,8,8,7,6,6,9,7,6,8,3
"ESS10e03_2",10,"3.2","02.11.2023",61533,"NL",0.9398922,0.51875633,1.0043323,0.5210037,0.00030212855,2228,17567,9,9,10,3,1,8,7,8,7,9,7,7,6,7,8,10,10,9,1
"ESS10e03_2",10,"3.2","02.11.2023",61556,"NL",0.9806076,1.0132864,1.0043323,1.0176761,0.000289584,2225,17776,6,7,6,5,3,7,8,7,5,4,6,5,4,6,6,6,6,8,6
"ESS10e03_2",10,"3.2","02.11.2023",61574,"NL",0.9854983,0.91658854,1.0043323,0.9205594,0.00028814687,2236,18127,8,5,7,7,1,8,7,6,6,7,8,6,6,7,10,7,5,8,2
"ESS10e03_2",10,"3.2","02.11.2023",61660,"NL",0.9784248,0.68549466,1.0043323,0.6884644,0.00029023003,2195,17372,7,7,7,3,2,8,8,7,7,7,8,7,7,7,9,7,88,8,2
"ESS10e03_2",10,"3.2","02.11.2023",61665,"NL",1.004229,0.65796965,1.0043323,0.6608201,0.0002827724,2206,17760,8,7,7,4,2,8,7,5,7,8,8,7,6,7,8,5,5,7,0
"ESS10e03_2",10,"3.2","02.11.2023",61706,"NL",0.9854983,0.91658854,1.0043323,0.9205594,0.00028814687,2236,17499,7,7,5,6,2,7,8,7,6,7,7,6,7,6,8,5,4,9,0
"ESS10e03_2",10,"3.2","02.11.2023",61727,"NL",0.94198054,0.94597995,1.0043323,0.9500782,0.00030145873,2204,17546,7,7,5,4,2,7,4,4,6,8,8,7,6,7,7,5,4,7,1
"ESS10e03_2",10,"3.2","02.11.2023",61759,"NL",0.87472296,0.7563282,1.0043323,0.7596048,0.00032463792,2212,18138,8,7,7,3,1,7,6,1,6,8,7,6,7,6,9,7,7,9,0
"ESS10e03_2",10,"3.2","02.11.2023",61765,"NL",1.0843582,1.1576501,1.0043323,1.1626654,0.0002618768,2213,18098,6,7,7,7,2,8,7,5,6,9,9,8,9,8,9,4,5,8,5
"ESS10e03_2",10,"3.2","02.11.2023",61817,"NL",0.9741622,0.76514316,1.0043323,0.76845795,0.00029149995,2218,18420,7,6,7,7,2,7,6,7,7,6,7,7,7,7,8,5,5,9,6
"ESS10e03_2",10,"3.2","02.11.2023",61824,"NL",0.93462324,0.65480685,1.0043323,0.6576436,0.0003038318,2198,18549,3,3,5,5,4,88,8,5,0,6,6,0,2,0,7,7,7,8,7
"ESS10e03_2",10,"3.2","02.11.2023",61842,"NL",0.9743246,0.7652706,1.0043323,0.7685859,0.0002914514,2219,18106,2,5,1,8,4,7,7,7,88,7,7,5,5,5,8,7,7,8,10
"ESS10e03_2",10,"3.2","02.11.2023",61858,"NL",1.0227935,0.56451225,1.0043323,0.56695783,0.00027763986,2233,17550,8,7,8,5,1,5,7,4,6,7,7,6,7,6,6,5,5,7,6
"ESS10e03_2",10,"3.2","02.11.2023",61872,"NL",1.1288236,1.6797731,1.0043323,1.6870502,0.00025156123,2209,17592,7,7,5,6,3,8,6,7,7,7,9,8,8,8,8,6,3,9,4
"ESS10e03_2",10,"3.2","02.11.2023",61889,"NL",0.97453994,0.9786776,1.0043323,0.9829174,0.000291387,2197,18472,7,5,7,5,3,6,7,6,5,6,6,6,6,5,7,5,6,7,4
"ESS10e03_2",10,"3.2","02.11.2023",61902,"NL",0.84950876,1.0041229,1.0043323,1.0084729,0.00033427347,2238,17985,8,7,8,4,2,7,6,5,6,8,8,6,6,6,9,8,7,9,0
"ESS10e03_2",10,"3.2","02.11.2023",61904,"NL",0.89269054,0.49270424,1.0043323,0.49483874,0.00031810382,2229,18721,6,7,6,2,2,5,6,5,6,6,6,4,6,6,7,8,8,8,7
"ESS10e03_2",10,"3.2","02.11.2023",61955,"NL",0.9854983,0.91658854,1.0043323,0.9205594,0.00028814687,2236,18057,8,8,8,5,2,8,77,7,6,8,8,7,8,7,8,8,6,9,2
"ESS10e03_2",10,"3.2","02.11.2023",61960,"NL",1.1282104,1.1192511,1.0043323,1.1241,0.00025169796,2210,17860,5,8,7,3,3,9,6,7,9,9,8,7,8,7,9,5,8,8,1
"ESS10e03_2",10,"3.2","02.11.2023",61968,"NL",0.9398922,0.51875633,1.0043323,0.5210037,0.00030212855,2228,17682,8,8,7,4,1,6,7,4,5,7,8,5,6,6,8,5,3,8,6
"ESS10e03_2",10,"3.2","02.11.2023",61974,"NL",0.9768394,0.64002407,1.0043323,0.6427968,0.00029070105,2200,18348,8,5,7,4,3,8,3,5,6,8,8,6,7,6,9,6,8,8,9
"ESS10e03_2",10,"3.2","02.11.2023",62010,"NL",1.004229,1.1625518,1.0043323,1.1675882,0.0002827724,2206,17930,7,6,8,2,2,7,7,6,7,9,8,7,8,7,8,8,8,8,8
"ESS10e03_2",10,"3.2","02.11.2023",62026,"NL",0.9806076,0.77020556,1.0043323,0.7735423,0.000289584,2225,18724,8,9,8,5,3,7,6,4,6,7,8,5,5,5,7,7,7,9,7
"ESS10e03_2",10,"3.2","02.11.2023",62064,"NL",0.9512185,1.336385,1.0043323,1.3421745,0.00029853106,2191,17818,8,7,8,10,2,6,6,6,4,88,7,7,6,5,5,6,5,8,5
"ESS10e03_2",10,"3.2","02.11.2023",62088,"NL",0.84950876,0.5951748,1.0043323,0.5977532,0.00033427347,2238,18075,7,6,7,9,1,4,5,3,1,7,8,4,5,3,9,7,4,9,0
"ESS10e03_2",10,"3.2","02.11.2023",62096,"NL",1.0245514,1.0289013,1.0043323,1.0333588,0.0002771635,2205,18079,7,4,6,5,3,4,4,4,2,5,8,5,3,5,7,2,3,5,2
"ESS10e03_2",10,"3.2","02.11.2023",62129,"NL",1.1175717,1.0394268,1.0043323,1.0439298,0.000254094,2235,17574,8,8,8,3,3,6,6,5,7,9,9,4,6,4,9,5,7,7,0
"ESS10e03_2",10,"3.2","02.11.2023",62174,"NL",0.8822312,0.91163146,1.0043323,0.91558087,0.0003218751,2222,17603,7,6,8,4,2,7,7,5,7,7,7,6,5,7,7,6,6,9,8
"ESS10e03_2",10,"3.2","02.11.2023",62201,"NL",1.1313937,0.7412879,1.0043323,0.7444993,0.0002509898,2199,17316,6,7,9,7,2,7,8,6,6,8,9,8,8,8,9,7,7,10,8
"ESS10e03_2",10,"3.2","02.11.2023",62228,"NL",1.045904,0.73277134,1.0043323,0.7359459,0.00027150507,2194,17408,8,8,9,5,1,9,6,7,7,8,7,7,8,6,8,7,6,8,2
"ESS10e03_2",10,"3.2","02.11.2023",62231,"NL",1.1174002,1.5698568,1.0043323,1.5766578,0.00025413302,2224,17364,5,3,3,5,2,4,2,2,5,4,3,2,10,2,4,2,1,3,7
"ESS10e03_2",10,"3.2","02.11.2023",62237,"NL",1.0058517,1.395348,1.0043323,1.4013929,0.00028231624,2231,18276,8,6,5,8,2,7,6,5,6,7,8,6,7,6,7,7,5,8,7
"ESS10e03_2",10,"3.2","02.11.2023",62266,"NL",1.08644,1.0104719,1.0043323,1.0148495,0.000261375,2202,18676,6,3,7,6,2,7,8,6,5,7,7,5,6,6,8,4,5,7,5
"ESS10e03_2",10,"3.2","02.11.2023",62281,"NL",0.9741622,1.3486038,1.0043323,1.3544463,0.00029149995,2218,18301,5,5,5,6,2,5,6,4,5,7,7,5,5,4,5,5,5,8,4
"ESS10e03_2",10,"3.2","02.11.2023",62316,"NL",1.045904,0.73277134,1.0043323,0.7359459,0.00027150507,2194,17997,8,8,7,2,1,7,7,8,7,7,7,7,8,6,8,7,7,9,2
"ESS10e03_2",10,"3.2","02.11.2023",62319,"NL",0.9664993,0.9987079,1.0043323,1.0030346,0.0002938111,2223,18293,6,6,5,3,2,6,6,5,7,5,8,6,4,5,8,3,3,9,2
"ESS10e03_2",10,"3.2","02.11.2023",62332,"NL",0.9146065,1.2849481,1.0043323,1.2905148,0.00031048132,2237,17604,4,6,3,4,4,3,1,2,1,3,0,4,3,4,9,5,4,4,1
"ESS10e03_2",10,"3.2","02.11.2023",62355,"NL",1.028011,0.88886845,1.0043323,0.89271927,0.00027623077,2215,17383,7,7,7,2,1,5,7,3,7,8,7,6,6,6,8,7,7,8,2
"ESS10e03_2",10,"3.2","02.11.2023",62374,"NL",0.8822312,1.221337,1.0043323,1.2266281,0.0003218751,2222,17531,7,8,7,7,3,8,7,8,7,9,9,8,8,8,8,7,7,10,3
"ESS10e03_2",10,"3.2","02.11.2023",62425,"NL",0.9806076,1.3575267,1.0043323,1.3634079,0.000289584,2225,18225,5,5,7,5,3,7,5,7,7,6,8,6,6,6,9,5,5,9,6
"ESS10e03_2",10,"3.2","02.11.2023",62430,"NL",0.93462324,1.3283957,1.0043323,1.3341507,0.0003038318,2198,18198,7,6,7,7,2,3,7,4,5,6,7,3,4,3,8,8,7,7,5
"ESS10e03_2",10,"3.2","02.11.2023",62442,"NL",0.9622679,1.1139753,1.0043323,1.1188014,0.00029510312,2201,18505,7,5,7,5,1,0,8,0,0,0,7,4,0,3,2,5,4,8,10
"ESS10e03_2",10,"3.2","02.11.2023",62465,"NL",1.0543358,0.7386788,1.0043323,0.7418789,0.00026933377,2193,17707,9,8,9,4,2,10,10,5,5,10,7,6,9,8,10,7,9,10,5
"ESS10e03_2",10,"3.2","02.11.2023",62498,"NL",1.0227935,1.4188501,1.0043323,1.4249969,0.00027763986,2233,18657,8,7,6,7,4,6,7,6,5,7,7,6,6,6,7,6,6,7,8
"ESS10e03_2",10,"3.2","02.11.2023",62503,"NL",0.94198054,0.94597995,1.0043323,0.9500782,0.00030145873,2204,18645,4,6,2,5,2,6,5,5,5,4,4,4,4,5,5,4,3,6,2
"ESS10e03_2",10,"3.2","02.11.2023",62534,"NL",0.9398922,1.4715835,1.0043323,1.4779588,0.00030212855,2228,17715,6,8,5,4,2,4,7,5,1,5,4,2,2,3,7,5,5,7,6
"ESS10e03_2",10,"3.2","02.11.2023",62575,"NL",1.0843582,1.1576501,1.0043323,1.1626654,0.0002618768,2213,17631,5,4,7,3,1,8,3,3,7,8,8,6,5,5,9,7,7,6,2
"ESS10e03_2",10,"3.2","02.11.2023",62581,"NL",1.1372104,0.62766254,1.0043323,0.6303817,0.000249706,2226,18494,7,6,7,6,1,6,5,4,1,7,7,5,6,3,6,3,4,7,2
"ESS10e03_2",10,"3.2","02.11.2023",62607,"NL",1.1174002,1.5698568,1.0043323,1.5766578,0.00025413302,2224,18290,3,2,1,88,4,5,7,0,0,5,4,10,1,0,6,5,5,5,1
"ESS10e03_2",10,"3.2","02.11.2023",62652,"NL",0.9664993,1.3379955,1.0043323,1.3437921,0.0002938111,2223,17410,6,4,5,5,1,7,9,9,7,7,7,8,7,7,8,9,8,10,3
"ESS10e03_2",10,"3.2","02.11.2023",62666,"NL",0.87472296,0.7563282,1.0043323,0.7596048,0.00032463792,2212,17573,6,3,8,4,2,8,8,7,8,8,7,6,7,7,10,6,5,8,3
"ESS10e03_2",10,"3.2","02.11.2023",62676,"NL",1.028011,0.88886845,1.0043323,0.89271927,0.00027623077,2215,18329,5,4,8,1,2,7,5,4,9,7,8,6,8,7,9,7,8,9,6
"ESS10e03_2",10,"3.2","02.11.2023",62698,"NL",1.0843582,1.0085357,1.0043323,1.012905,0.0002618768,2213,18020,8,5,6,4,1,8,4,6,7,9,8,6,6,6,9,7,6,8,7
"ESS10e03_2",10,"3.2","02.11.2023",62720,"NL",1.1227777,1.0442688,1.0043323,1.0487928,0.00025291584,2234,17730,7,5,8,7,2,8,8,6,8,9,9,7,8,7,9,6,8,9,0
"ESS10e03_2",10,"3.2","02.11.2023",62725,"NL",1.0245514,1.0289013,1.0043323,1.0333588,0.0002771635,2205,18606,7,7,7,6,2,3,7,3,2,2,6,4,2,2,6,7,7,8,4
"ESS10e03_2",10,"3.2","02.11.2023",62733,"NL",1.08644,1.5263603,1.0043323,1.5329728,0.000261375,2202,17566,7,6,7,2,3,8,88,1,7,5,2,3,3,6,7,88,88,8,4
"ESS10e03_2",10,"3.2","02.11.2023",62737,"NL",0.9664993,1.3379955,1.0043323,1.3437921,0.0002938111,2223,17963,8,6,8,6,2,6,6,7,6,6,7,7,6,7,7,8,7,8,7
"ESS10e03_2",10,"3.2","02.11.2023",62753,"NL",0.89269054,1.2383674,1.0043323,1.2437323,0.00031810382,2229,18510,7,2,6,7,4,5,5,0,3,2,7,5,0,3,6,0,7,10,0
"ESS10e03_2",10,"3.2","02.11.2023",62771,"NL",0.9398922,0.97121406,1.0043323,0.9754216,0.00030212855,2228,17391,3,9,8,5,2,6,0,5,8,8,10,8,6,8,8,8,6,8,8
"ESS10e03_2",10,"3.2","02.11.2023",62774,"NL",0.97453994,1.1519102,1.0043323,1.1569005,0.000291387,2197,18429,7,7,8,6,1,7,6,5,6,7,7,6,7,5,8,7,6,8,5
"ESS10e03_2",10,"3.2","02.11.2023",62823,"NL",1.045904,0.73277134,1.0043323,0.7359459,0.00027150507,2194,17376,6,5,7,1,1,2,1,1,1,4,6,2,2,2,6,5,7,7,1
"ESS10e03_2",10,"3.2","02.11.2023",62851,"NL",0.84950876,0.5951748,1.0043323,0.5977532,0.00033427347,2238,17817,8,7,8,6,1,8,7,6,3,7,6,4,5,4,8,6,7,8,3
"ESS10e03_2",10,"3.2","02.11.2023",62889,"NL",0.9622679,0.6304768,1.0043323,0.63320816,0.00029510312,2201,18036,9,9,9,8,2,8,7,8,5,8,9,6,7,6,9,6,5,8,4
"ESS10e03_2",10,"3.2","02.11.2023",62916,"NL",0.94198054,0.94597995,1.0043323,0.9500782,0.00030145873,2204,17979,5,5,5,6,2,3,7,3,5,6,5,5,5,3,7,5,5,7,6
"ESS10e03_2",10,"3.2","02.11.2023",62918,"NL",0.89269054,0.49270424,1.0043323,0.49483874,0.00031810382,2229,18528,6,5,4,5,3,4,5,3,3,6,8,4,5,5,8,4,4,7,1
"ESS10e03_2",10,"3.2","02.11.2023",62947,"NL",1.0843582,1.1576501,1.0043323,1.1626654,0.0002618768,2213,18573,6,5,4,5,2,5,6,4,6,5,4,6,5,6,8,7,5,7,6
"ESS10e03_2",10,"3.2","02.11.2023",62961,"NL",0.99629897,0.6527739,1.0043323,0.6556019,0.00028502312,2203,18083,6,5,7,2,1,6,9,4,6,9,7,4,7,4,8,8,7,9,0
"ESS10e03_2",10,"3.2","02.11.2023",62973,"NL",1.0454661,0.57702595,1.0043323,0.57952577,0.00027161883,2232,17648,8,8,8,5,2,7,7,7,7,7,8,7,7,7,7,8,6,8,7
"ESS10e03_2",10,"3.2","02.11.2023",63011,"NL",0.87472296,0.7563282,1.0043323,0.7596048,0.00032463792,2212,17479,8,7,8,1,3,7,4,3,88,6,7,3,3,5,6,5,8,9,1
"ESS10e03_2",10,"3.2","02.11.2023",63085,"NL",0.9146065,0.8506539,1.0043323,0.8543391,0.00031048132,2237,18474,8,5,8,3,3,6,7,5,7,8,8,5,6,6,9,5,6,9,10
"ESS10e03_2",10,"3.2","02.11.2023",63086,"NL",0.9854983,0.91658854,1.0043323,0.9205594,0.00028814687,2236,17888,7,5,5,7,2,8,7,4,2,7,7,2,4,4,7,5,4,7,0
"ESS10e03_2",10,"3.2","02.11.2023",63109,"NL",1.1313937,0.7412879,1.0043323,0.7444993,0.0002509898,2199,18103,2,7,8,2,1,8,8,7,7,9,9,7,6,88,9,7,5,9,0
"ESS10e03_2",10,"3.2","02.11.2023",63125,"NL",0.9622679,1.1139753,1.0043323,1.1188014,0.00029510312,2201,18713,8,8,8,3,2,7,7,6,7,8,8,7,7,7,8,7,7,9,4
"ESS10e03_2",10,"3.2","02.11.2023",63135,"NL",0.9854983,0.91658854,1.0043323,0.9205594,0.00028814687,2236,17814,7,7,8,4,2,7,7,4,7,7,8,6,6,6,8,6,7,8,4
"ESS10e03_2",10,"3.2","02.11.2023",63180,"NL",0.9741622,0.76514316,1.0043323,0.76845795,0.00029149995,2218,18032,5,6,5,5,2,5,6,5,5,6,7,5,6,4,7,7,7,9,4
"ESS10e03_2",10,"3.2","02.11.2023",63187,"NL",1.004229,0.65796965,1.0043323,0.6608201,0.0002827724,2206,17855,9,7,9,8,3,6,8,3,5,8,8,5,5,4,8,5,3,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63213,"NL",0.97453994,0.68277293,1.0043323,0.6857309,0.000291387,2197,18284,5,2,7,7,1,7,4,4,3,6,5,4,6,5,8,4,4,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63256,"NL",1.028011,0.88886845,1.0043323,0.89271927,0.00027623077,2215,18459,7,7,7,3,2,8,7,6,7,8,7,6,7,7,7,6,6,8,3
"ESS10e03_2",10,"3.2","02.11.2023",63311,"NL",1.1227777,1.0442688,1.0043323,1.0487928,0.00025291584,2234,17637,8,7,8,2,2,8,6,6,7,8,9,5,7,8,10,7,4,7,7
"ESS10e03_2",10,"3.2","02.11.2023",63314,"NL",1.0543358,1.2462294,1.0043323,1.2516284,0.00026933377,2193,18453,7,7,8,4,2,8,7,4,4,8,8,6,7,6,8,8,6,10,0
"ESS10e03_2",10,"3.2","02.11.2023",63320,"NL",0.93462324,0.65480685,1.0043323,0.6576436,0.0003038318,2198,17589,5,5,7,8,1,7,8,7,2,8,9,5,7,5,9,5,5,8,10
"ESS10e03_2",10,"3.2","02.11.2023",63322,"NL",0.97453994,0.68277293,1.0043323,0.6857309,0.000291387,2197,17857,8,5,8,7,2,5,5,5,1,7,4,3,5,5,9,5,5,9,6
"ESS10e03_2",10,"3.2","02.11.2023",63325,"NL",0.9806076,1.5353314,1.0043323,1.5419828,0.000289584,2225,18624,8,9,8,7,2,7,7,6,6,7,7,6,7,5,8,7,9,10,2
"ESS10e03_2",10,"3.2","02.11.2023",63354,"NL",0.84950876,0.5951748,1.0043323,0.5977532,0.00033427347,2238,18113,8,7,9,4,1,8,8,3,6,8,9,6,7,5,8,6,6,9,2
"ESS10e03_2",10,"3.2","02.11.2023",63357,"NL",1.1288236,1.6797731,1.0043323,1.6870502,0.00025156123,2209,18247,2,7,0,88,3,5,7,6,88,6,8,7,88,7,4,3,3,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63375,"NL",1.0265753,1.1884211,1.0043323,1.1935697,0.00027661707,2207,17401,8,6,7,5,3,9,8,8,8,9,8,8,8,7,9,8,7,8,4
"ESS10e03_2",10,"3.2","02.11.2023",63377,"NL",0.9854983,1.0521083,1.0043323,1.0566663,0.00028814687,2236,18477,9,7,8,3,2,6,5,3,6,7,7,5,6,6,8,5,5,7,10
"ESS10e03_2",10,"3.2","02.11.2023",63387,"NL",1.1313937,1.3097646,1.0043323,1.3154389,0.0002509898,2199,18180,7,5,10,6,2,7,8,7,5,9,10,5,8,5,8,6,5,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63389,"NL",1.1175717,1.0394268,1.0043323,1.0439298,0.000254094,2235,18544,8,6,8,6,2,7,7,3,7,8,8,7,7,7,9,8,8,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63390,"NL",1.004229,1.1625518,1.0043323,1.1675882,0.0002827724,2206,18216,5,5,2,3,2,7,5,4,2,8,8,6,6,4,8,8,5,9,0
"ESS10e03_2",10,"3.2","02.11.2023",63393,"NL",0.9743246,0.7652706,1.0043323,0.7685859,0.0002914514,2219,17297,8,7,7,3,2,7,6,5,6,7,4,5,5,6,8,7,7,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63432,"NL",1.1282104,0.9755058,1.0043323,0.979732,0.00025169796,2210,17727,8,4,3,1,4,6,4,1,6,7,7,2,1,3,7,7,88,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63436,"NL",1.0962121,0.8610057,1.0043323,0.8647358,0.000259045,2217,17705,7,7,8,4,2,7,5,4,7,8,8,6,7,4,7,4,6,8,5
"ESS10e03_2",10,"3.2","02.11.2023",63458,"NL",0.9664993,0.7591244,1.0043323,0.7624131,0.0002938111,2223,18088,8,7,8,7,1,8,7,6,6,9,9,7,8,7,8,8,7,8,6
"ESS10e03_2",10,"3.2","02.11.2023",63497,"NL",1.0543358,1.4985453,1.0043323,1.5050373,0.00026933377,2193,18715,5,5,6,5,2,4,4,3,4,3,5,2,4,2,5,5,5,6,3
"ESS10e03_2",10,"3.2","02.11.2023",63614,"NL",0.95037764,0.7464618,1.0043323,0.74969566,0.00029879517,2220,18689,7,7,7,7,3,7,7,7,7,7,8,7,7,7,7,5,5,8,1
"ESS10e03_2",10,"3.2","02.11.2023",63660,"NL",1.0245514,1.1860782,1.0043323,1.1912166,0.0002771635,2205,18357,6,6,7,8,2,6,8,6,5,8,8,6,7,7,7,4,3,9,8
"ESS10e03_2",10,"3.2","02.11.2023",63670,"NL",1.0265753,1.1884211,1.0043323,1.1935697,0.00027661707,2207,18170,4,5,3,5,2,3,4,1,0,2,7,0,0,6,8,4,8,7,7
"ESS10e03_2",10,"3.2","02.11.2023",63755,"NL",0.8822312,0.91163146,1.0043323,0.91558087,0.0003218751,2222,18475,9,10,8,4,2,2,8,7,6,9,10,8,6,6,8,2,1,10,10
"ESS10e03_2",10,"3.2","02.11.2023",63757,"NL",0.977892,0.8455332,1.0043323,0.84919626,0.00029038815,2216,17444,7,7,8,1,2,8,7,7,8,8,9,8,8,8,9,5,5,8,1
"ESS10e03_2",10,"3.2","02.11.2023",63766,"NL",0.9664993,0.7591244,1.0043323,0.7624131,0.0002938111,2223,18432,8,5,8,3,3,8,3,2,88,6,9,5,8,4,9,6,8,9,4
"ESS10e03_2",10,"3.2","02.11.2023",63797,"NL",0.977892,0.8455332,1.0043323,0.84919626,0.00029038815,2216,18071,6,7,7,5,4,4,6,5,5,7,8,5,5,5,8,5,5,8,2
"ESS10e03_2",10,"3.2","02.11.2023",63806,"NL",1.0543358,0.7386788,1.0043323,0.7418789,0.00026933377,2193,17487,7,8,7,6,3,8,8,7,88,8,7,6,7,7,7,5,6,7,3
"ESS10e03_2",10,"3.2","02.11.2023",63850,"NL",0.9784248,0.68549466,1.0043323,0.6884644,0.00029023003,2195,17671,8,6,8,4,3,3,4,0,2,7,6,0,3,2,3,5,6,8,7
"ESS10e03_2",10,"3.2","02.11.2023",63878,"NL",0.99629897,1.1533715,1.0043323,1.1583681,0.00028502312,2203,18129,7,4,7,0,1,9,7,7,6,10,10,8,8,7,7,10,8,8,0
"ESS10e03_2",10,"3.2","02.11.2023",63888,"NL",0.89269054,1.3976802,1.0043323,1.4037353,0.00031810382,2229,18684,8,7,8,4,2,7,7,6,88,7,6,6,7,6,8,8,7,8,8
"ESS10e03_2",10,"3.2","02.11.2023",63892,"NL",1.0543358,1.2462294,1.0043323,1.2516284,0.00026933377,2193,17296,6,6,7,7,2,7,6,4,5,8,8,6,6,5,7,7,7,8,2
"ESS10e03_2",10,"3.2","02.11.2023",63932,"NL",1.0058517,1.395348,1.0043323,1.4013929,0.00028231624,2231,18604,8,3,8,3,2,88,3,3,88,6,6,0,4,2,7,5,88,7,6
"ESS10e03_2",10,"3.2","02.11.2023",63959,"NL",1.0843582,1.0085357,1.0043323,1.012905,0.0002618768,2213,17670,8,8,7,4,2,4,7,5,4,9,9,7,7,6,9,3,7,8,2
"ESS10e03_2",10,"3.2","02.11.2023",63966,"NL",0.8822312,0.91163146,1.0043323,0.91558087,0.0003218751,2222,17669,7,7,7,10,2,5,6,4,5,6,7,4,5,5,6,5,5,7,6
"ESS10e03_2",10,"3.2","02.11.2023",63976,"NL",0.9854983,0.91658854,1.0043323,0.9205594,0.00028814687,2236,18681,6,7,7,9,2,4,4,4,4,8,8,6,6,6,8,5,5,8,3
"ESS10e03_2",10,"3.2","02.11.2023",63978,"NL",0.82309234,0.64648724,1.0043323,0.649288,0.0003450017,2221,17921,5,4,5,5,2,6,6,4,5,8,9,4,9,4,7,8,7,9,9
"ESS10e03_2",10,"3.2","02.11.2023",64063,"NL",1.1282104,1.1192511,1.0043323,1.1241,0.00025169796,2210,17409,7,6,7,2,3,7,6,6,7,6,7,6,5,7,8,7,8,9,2
