"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","pplhlp","ppltrst","lawobey","lrscale","polintr","stfdem","stfeco","stfgov","trstlgl","trstplc","trstplt","trstprl","trstprt","trstsci","imbgeco","imwbcnt","happy","rlgdgr"
"ESS11e02",11,"2.0","20.11.2024",56568,"HU",0.8177212,0.45233494,0.38747352,0.17526782,0.00071821344,799,10304,4,4,2,,6,3,6,4,8,8,8,6,7,6,,2,2,5,9
"ESS11e02",11,"2.0","20.11.2024",56626,"HU",0.7841711,1.4263701,0.38747352,0.5526807,0.00074894156,819,10361,7,7,7,,5,3,2,3,2,4,5,0,5,0,,5,4,8,7
"ESS11e02",11,"2.0","20.11.2024",56637,"HU",1.2791057,1.9097147,0.38747352,0.7399639,0.00045914762,766,9673,8,7,7,,6,2,7,5,6,7,6,3,6,3,,3,5,8,6
"ESS11e02",11,"2.0","20.11.2024",56650,"HU",1.2705808,1.3409835,0.38747352,0.51959556,0.00046222826,727,10236,4,5,5,,7,2,6,7,6,6,6,6,6,7,,5,3,7,0
"ESS11e02",11,"2.0","20.11.2024",56665,"HU",0.7841711,0.5418871,0.38747352,0.2099669,0.00074894156,819,10363,5,8,4,,4,3,5,4,4,8,8,6,7,6,,88,88,5,1
"ESS11e02",11,"2.0","20.11.2024",56697,"HU",1.2134563,2.0675168,0.38747352,0.801108,0.00048398806,840,9996,7,4,4,,4,4,1,2,3,6,1,4,4,7,,10,5,4,7
"ESS11e02",11,"2.0","20.11.2024",56754,"HU",0.79614586,0.4404002,0.38747352,0.17064342,0.0007376768,726,10345,4,3,2,,3,3,9,8,7,6,6,7,6,6,,1,0,8,0
"ESS11e02",11,"2.0","20.11.2024",56764,"HU",1.275612,0.88148814,0.38747352,0.3415533,0.00046040516,794,9854,2,2,2,,8,3,8,7,8,7,8,3,6,4,,4,4,8,5
"ESS11e02",11,"2.0","20.11.2024",56769,"HU",1.2818341,1.1356461,0.38747352,0.44003278,0.0004581703,843,9806,6,5,6,,5,3,5,5,5,4,5,6,4,4,,6,4,7,6
"ESS11e02",11,"2.0","20.11.2024",56789,"HU",0.781485,0.6697525,0.38747352,0.25951135,0.0007515158,790,10313,3,7,2,,2,4,1,7,2,6,5,1,2,1,,0,4,7,7
"ESS11e02",11,"2.0","20.11.2024",56803,"HU",1.3644898,1.8812388,0.38747352,0.72893023,0.00043041608,788,9869,8,7,8,,6,2,7,6,6,7,7,6,7,4,,6,7,7,6
"ESS11e02",11,"2.0","20.11.2024",56806,"HU",0.79973197,0.3611236,0.38747352,0.13992582,0.0007343689,830,10276,7,10,8,,5,4,0,0,1,0,8,0,0,0,,0,0,5,6
"ESS11e02",11,"2.0","20.11.2024",56835,"HU",1.2790309,0.80581295,0.38747352,0.31223118,0.00045917445,807,9641,5,7,8,,8,1,8,7,9,7,7,4,5,6,,10,8,8,6
"ESS11e02",11,"2.0","20.11.2024",56847,"HU",1.2855159,0.8098987,0.38747352,0.31381428,0.00045685808,848,9610,6,8,6,,7,1,4,4,4,6,7,8,8,7,,7,7,8,8
"ESS11e02",11,"2.0","20.11.2024",56901,"HU",1.2885581,0.8118152,0.38747352,0.3145569,0.0004557795,741,9593,5,5,7,,10,2,6,7,10,10,10,7,10,8,,0,4,9,4
"ESS11e02",11,"2.0","20.11.2024",56928,"HU",0.79614586,0.64838314,0.38747352,0.25123128,0.0007376768,726,10032,8,7,9,,6,3,8,9,9,9,7,6,5,7,,8,6,8,0
"ESS11e02",11,"2.0","20.11.2024",56936,"HU",0.79614586,0.64838314,0.38747352,0.25123128,0.0007376768,726,10275,5,5,1,,8,1,5,6,7,10,10,10,10,10,,1,6,10,3
"ESS11e02",11,"2.0","20.11.2024",56977,"HU",1.2889011,1.8774337,0.38747352,0.7274558,0.0004556582,838,9570,5,6,0,,0,1,0,0,1,10,9,5,77,5,,1,5,10,2
"ESS11e02",11,"2.0","20.11.2024",56978,"HU",0.7841711,0.46610603,0.38747352,0.18060374,0.00074894156,819,10365,6,6,4,,6,4,6,5,5,7,7,5,4,4,,88,88,6,4
"ESS11e02",11,"2.0","20.11.2024",57038,"HU",1.2714589,1.1606373,0.38747352,0.4497162,0.00046190902,824,9547,7,4,6,,9,1,7,7,7,5,5,7,7,5,,2,3,2,7
"ESS11e02",11,"2.0","20.11.2024",57040,"HU",1.2791057,1.3215615,0.38747352,0.51207006,0.00045914762,766,9693,4,3,4,,7,3,7,6,7,7,6,4,6,4,,4,5,6,5
"ESS11e02",11,"2.0","20.11.2024",57048,"HU",0.8094684,0.36552015,0.38747352,0.14162938,0.00072553585,839,10353,10,9,9,,6,4,7,6,7,9,9,6,6,5,,3,2,9,6
"ESS11e02",11,"2.0","20.11.2024",57065,"HU",1.2581804,1.0485836,0.38747352,0.40629837,0.00046678388,852,10055,8,2,6,,5,3,4,3,3,5,9,1,3,0,,7,2,10,6
"ESS11e02",11,"2.0","20.11.2024",57071,"HU",1.2878537,0.5772783,0.38747352,0.22368006,0.00045602873,845,10168,3,3,3,,5,3,3,1,2,4,4,0,2,0,,5,5,4,2
"ESS11e02",11,"2.0","20.11.2024",57086,"HU",1.2761648,0.8040071,0.38747352,0.31153145,0.00046020575,849,9656,8,7,8,,10,3,8,8,8,7,8,8,8,8,,8,7,8,8
"ESS11e02",11,"2.0","20.11.2024",57117,"HU",0.8177212,1.1269691,0.38747352,0.43667066,0.00071821344,799,10033,6,6,9,,6,3,2,6,5,6,5,5,4,3,,6,6,7,7
"ESS11e02",11,"2.0","20.11.2024",57133,"HU",1.2581804,0.56813854,0.38747352,0.22013864,0.00046678388,852,10051,5,4,5,,5,3,0,1,1,2,5,0,1,0,,5,5,6,0
"ESS11e02",11,"2.0","20.11.2024",57141,"HU",1.2855159,1.9192854,0.38747352,0.74367225,0.00045685808,848,9613,7,7,8,,9,2,7,7,9,7,7,6,9,7,,7,8,8,7
"ESS11e02",11,"2.0","20.11.2024",57168,"HU",0.7841711,0.50929636,0.38747352,0.19733885,0.00074894156,819,10307,6,6,4,,4,2,6,5,5,7,8,6,7,5,,6,6,8,2
"ESS11e02",11,"2.0","20.11.2024",57172,"HU",0.8094684,1.3119532,0.38747352,0.5083471,0.00072553585,839,10320,3,3,2,,88,4,4,7,5,4,6,4,3,3,,4,4,10,0
"ESS11e02",11,"2.0","20.11.2024",57197,"HU",0.7841711,0.5418871,0.38747352,0.2099669,0.00074894156,819,10377,6,4,4,,5,4,6,6,6,5,5,5,4,6,,4,5,6,2
"ESS11e02",11,"2.0","20.11.2024",57231,"HU",1.1929986,1.2672653,0.38747352,0.49103174,0.0004922875,777,10188,7,3,4,,88,4,0,0,0,1,4,0,1,0,,0,0,5,3
"ESS11e02",11,"2.0","20.11.2024",57239,"HU",1.284552,1.2479078,0.38747352,0.4835312,0.00045720092,866,9900,0,1,0,,10,2,10,8,9,10,9,8,7,8,,6,5,10,5
"ESS11e02",11,"2.0","20.11.2024",57241,"HU",0.8177212,0.5337109,0.38747352,0.20679884,0.00071821344,799,10075,4,4,3,,8,2,4,4,4,7,8,6,7,6,,6,5,7,7
"ESS11e02",11,"2.0","20.11.2024",57251,"HU",0.7841711,0.5828249,0.38747352,0.2258292,0.00074894156,819,10287,6,6,3,,88,4,6,5,6,6,7,6,4,6,,88,88,7,0
"ESS11e02",11,"2.0","20.11.2024",57252,"HU",1.2705808,2.825829,0.38747352,1.0949339,0.00046222826,727,10239,3,5,8,,6,2,7,6,6,7,6,8,6,6,,3,3,6,3
"ESS11e02",11,"2.0","20.11.2024",57260,"HU",1.3059802,1.3112532,0.38747352,0.5080759,0.0004496993,796,9711,2,2,2,,9,3,2,1,2,2,2,2,2,2,,2,2,3,1
"ESS11e02",11,"2.0","20.11.2024",57261,"HU",0.781485,0.71246386,0.38747352,0.27606088,0.0007515158,790,10347,5,4,5,,4,4,5,5,4,5,7,3,4,5,,5,6,4,5
"ESS11e02",11,"2.0","20.11.2024",57264,"HU",1.3048464,1.417136,0.38747352,0.54910266,0.00045009,865,9989,5,2,5,,4,4,1,6,2,2,2,2,2,3,,7,4,8,2
"ESS11e02",11,"2.0","20.11.2024",57299,"HU",0.79973197,0.59439033,0.38747352,0.23031051,0.0007343689,830,9427,6,5,4,,9,4,5,4,4,4,3,3,4,3,,5,5,7,0
"ESS11e02",11,"2.0","20.11.2024",57318,"HU",0.7841711,0.5418871,0.38747352,0.2099669,0.00074894156,819,10363,8,6,7,,6,2,6,6,5,5,5,2,4,2,,5,5,5,7
"ESS11e02",11,"2.0","20.11.2024",57351,"HU",1.163438,4.0000634,0.38747352,1.5499187,0.0005047956,851,10230,6,7,6,,6,2,7,7,7,9,8,6,7,7,,1,3,7,0
"ESS11e02",11,"2.0","20.11.2024",57361,"HU",0.8177212,0.7798857,0.38747352,0.30218506,0.00071821344,799,10306,5,5,3,,2,3,2,3,1,8,7,3,4,4,,5,5,8,0
"ESS11e02",11,"2.0","20.11.2024",57373,"HU",0.79973197,0.68900454,0.38747352,0.26697102,0.0007343689,830,10383,2,5,2,,10,4,0,4,1,0,2,0,3,0,,2,5,8,0
"ESS11e02",11,"2.0","20.11.2024",57383,"HU",1.2855282,0.71465427,0.38747352,0.2769096,0.0004568537,856,9914,4,4,5,,4,4,1,2,1,2,1,1,0,2,,1,1,8,7
"ESS11e02",11,"2.0","20.11.2024",57391,"HU",0.8177212,0.7798857,0.38747352,0.30218506,0.00071821344,799,10306,2,2,3,,2,3,2,3,0,3,3,2,3,1,,3,4,8,7
"ESS11e02",11,"2.0","20.11.2024",57422,"HU",1.2844725,4.0000634,0.38747352,1.5499187,0.0004572292,846,9400,5,7,5,,7,4,6,5,6,5,8,3,6,3,,6,5,9,5
"ESS11e02",11,"2.0","20.11.2024",57451,"HU",0.781485,1.2264613,0.38747352,0.47522128,0.0007515158,790,10335,7,7,7,,5,3,5,4,5,5,5,5,5,5,,2,5,8,0
"ESS11e02",11,"2.0","20.11.2024",57473,"HU",0.7841711,0.35150343,0.38747352,0.13619827,0.00074894156,819,9579,6,2,3,,7,3,3,5,7,9,8,5,1,4,,3,3,9,10
"ESS11e02",11,"2.0","20.11.2024",57481,"HU",0.79614586,1.1966866,0.38747352,0.46368438,0.0007376768,726,10257,3,2,7,,9,2,3,4,4,2,3,5,3,5,,0,0,7,7
"ESS11e02",11,"2.0","20.11.2024",57525,"HU",0.7872055,0.8549491,0.38747352,0.33127013,0.00074605463,809,10385,6,5,4,,77,4,2,0,0,4,5,0,0,0,,2,1,9,0
"ESS11e02",11,"2.0","20.11.2024",57655,"HU",0.7841711,0.8425303,0.38747352,0.3264582,0.00074894156,819,10384,5,7,3,,77,4,5,5,5,7,7,7,6,6,,88,88,8,2
"ESS11e02",11,"2.0","20.11.2024",57665,"HU",0.7841711,0.8425303,0.38747352,0.3264582,0.00074894156,819,10367,5,5,77,,6,4,6,5,5,4,4,5,5,4,,3,4,5,2
"ESS11e02",11,"2.0","20.11.2024",57678,"HU",0.79973197,0.5732983,0.38747352,0.2221379,0.0007343689,830,10372,77,7,8,,5,2,5,7,7,7,8,2,2,2,,8,7,8,8
"ESS11e02",11,"2.0","20.11.2024",57680,"HU",1.2705808,0.8414467,0.38747352,0.3260383,0.00046222826,727,10237,3,3,3,,77,3,5,4,3,3,4,2,2,3,,4,5,8,2
"ESS11e02",11,"2.0","20.11.2024",57717,"HU",0.79973197,0.3611236,0.38747352,0.13992582,0.0007343689,830,9517,7,2,8,,6,2,5,5,5,7,10,6,7,6,,1,0,7,5
"ESS11e02",11,"2.0","20.11.2024",57726,"HU",0.7872055,0.7553592,0.38747352,0.29268166,0.00074605463,809,10308,0,0,0,,3,4,1,2,2,8,5,2,8,5,,7,5,6,0
"ESS11e02",11,"2.0","20.11.2024",57728,"HU",1.3175237,0.6117914,0.38747352,0.23705295,0.00044575924,745,9892,5,5,5,,88,4,0,0,0,0,4,0,0,0,,3,3,7,3
"ESS11e02",11,"2.0","20.11.2024",57740,"HU",1.3121643,0.82668763,0.38747352,0.32031956,0.0004475799,820,9745,5,5,5,,10,2,5,7,6,10,10,10,10,9,,0,0,10,2
"ESS11e02",11,"2.0","20.11.2024",57752,"HU",0.8177212,1.5970643,0.38747352,0.6188201,0.00071821344,799,10290,6,3,6,,6,4,0,8,77,1,4,0,0,0,,0,0,10,0
"ESS11e02",11,"2.0","20.11.2024",57765,"HU",1.301652,1.7621542,0.38747352,0.6827881,0.0004511946,783,9771,2,2,2,,6,2,6,7,6,6,6,6,6,6,,0,2,8,4
"ESS11e02",11,"2.0","20.11.2024",57784,"HU",0.7872055,0.927293,0.38747352,0.35930148,0.00074605463,809,10343,5,1,2,,77,3,7,9,8,10,10,6,6,5,,5,5,10,5
"ESS11e02",11,"2.0","20.11.2024",57787,"HU",0.7872055,0.5850802,0.38747352,0.22670308,0.00074605463,809,10400,5,0,3,,5,3,2,2,2,6,9,1,2,1,,2,1,9,8
"ESS11e02",11,"2.0","20.11.2024",57846,"HU",0.79973197,0.70901114,0.38747352,0.27472302,0.0007343689,830,10398,2,5,2,,8,3,5,5,9,7,7,5,6,5,,2,2,9,5
"ESS11e02",11,"2.0","20.11.2024",57868,"HU",0.8094684,1.0370258,0.38747352,0.40182003,0.00072553585,839,10284,4,6,5,,5,4,1,3,1,4,7,0,3,1,,6,5,8,5
"ESS11e02",11,"2.0","20.11.2024",57897,"HU",0.79973197,0.5732983,0.38747352,0.2221379,0.0007343689,830,10274,3,3,3,,5,4,4,4,5,4,5,3,4,3,,3,5,6,7
"ESS11e02",11,"2.0","20.11.2024",57903,"HU",1.2705808,1.9940473,0.38747352,0.7726405,0.00046222826,727,10242,5,5,5,,3,3,4,4,1,77,88,5,77,5,,5,5,8,0
"ESS11e02",11,"2.0","20.11.2024",57909,"HU",0.79973197,1.272054,0.38747352,0.49288723,0.0007343689,830,10350,8,6,10,,5,4,5,5,6,7,6,6,7,4,,6,6,7,2
"ESS11e02",11,"2.0","20.11.2024",57930,"HU",0.7872055,1.2053252,0.38747352,0.4670316,0.00074605463,809,10295,7,8,6,,7,1,8,8,8,8,6,7,8,5,,0,5,10,8
"ESS11e02",11,"2.0","20.11.2024",57955,"HU",1.3668948,1.2118355,0.38747352,0.46955416,0.00042965874,791,9862,6,7,5,,4,2,5,5,6,1,7,1,1,1,,4,7,6,7
"ESS11e02",11,"2.0","20.11.2024",57978,"HU",1.282446,1.4032998,0.38747352,0.5437415,0.00045795168,847,10009,6,3,10,,10,2,7,6,7,10,4,7,8,10,,9,7,8,10
"ESS11e02",11,"2.0","20.11.2024",57995,"HU",0.781485,0.69235975,0.38747352,0.26827106,0.0007515158,790,9363,8,9,8,,8,3,8,4,8,8,9,7,8,7,,5,6,7,0
"ESS11e02",11,"2.0","20.11.2024",58014,"HU",1.2841908,1.9392719,0.38747352,0.7514165,0.0004573295,746,9521,7,5,7,,10,3,4,6,5,5,7,7,7,6,,6,7,6,4
"ESS11e02",11,"2.0","20.11.2024",58026,"HU",0.7841711,1.0615975,0.38747352,0.4113409,0.00074894156,819,10361,8,7,8,,5,3,4,5,5,6,7,2,5,2,,5,5,9,7
"ESS11e02",11,"2.0","20.11.2024",58067,"HU",0.79973197,0.43233988,0.38747352,0.16752025,0.0007343689,830,10274,5,3,3,,5,4,2,3,4,3,6,2,4,2,,4,4,7,0
"ESS11e02",11,"2.0","20.11.2024",58084,"HU",0.79973197,0.3611236,0.38747352,0.13992582,0.0007343689,830,10285,1,0,4,,5,4,5,6,8,5,8,4,5,4,,2,2,10,5
"ESS11e02",11,"2.0","20.11.2024",58102,"HU",0.8177212,0.5650712,0.38747352,0.21895014,0.00071821344,799,10311,6,7,6,,3,2,0,3,2,3,6,2,3,2,,5,0,7,8
"ESS11e02",11,"2.0","20.11.2024",58118,"HU",1.3239173,1.7155274,0.38747352,0.6647214,0.00044360652,837,9879,5,2,3,,7,3,8,7,6,5,6,5,4,4,,3,5,5,5
"ESS11e02",11,"2.0","20.11.2024",58120,"HU",1.2844725,2.3363953,0.38747352,0.90529126,0.0004572292,846,9403,8,5,2,,2,4,1,1,0,5,5,4,4,5,,5,5,7,0
"ESS11e02",11,"2.0","20.11.2024",58132,"HU",1.2693652,1.3638328,0.38747352,0.5284491,0.0004626709,734,9415,9,7,8,,5,4,9,88,88,8,10,7,8,88,,9,9,9,3
"ESS11e02",11,"2.0","20.11.2024",58169,"HU",0.8177212,0.6306065,0.38747352,0.24434331,0.00071821344,799,10290,5,5,4,,77,4,3,4,3,4,3,3,4,2,,0,1,9,0
"ESS11e02",11,"2.0","20.11.2024",58175,"HU",0.781485,0.57609004,0.38747352,0.22321963,0.0007515158,790,10085,3,4,2,,6,4,2,2,1,4,3,0,1,0,,3,5,3,4
"ESS11e02",11,"2.0","20.11.2024",58179,"HU",1.2514154,1.0781498,0.38747352,0.4177545,0.0004693073,754,10066,1,2,7,,10,3,6,8,7,5,5,5,8,5,,0,0,10,5
"ESS11e02",11,"2.0","20.11.2024",58185,"HU",1.3175237,1.2011594,0.38747352,0.46541744,0.00044575924,745,9894,5,5,5,,7,3,5,5,5,5,5,5,5,5,,0,0,5,0
"ESS11e02",11,"2.0","20.11.2024",58191,"HU",0.79614586,0.77624905,0.38747352,0.30077595,0.0007376768,726,9886,6,9,3,,5,3,2,4,6,2,5,5,7,7,,9,7,8,4
"ESS11e02",11,"2.0","20.11.2024",58193,"HU",0.79973197,0.999579,0.38747352,0.3873104,0.0007343689,830,10276,7,7,5,,7,2,7,8,7,7,8,5,7,5,,3,2,9,8
"ESS11e02",11,"2.0","20.11.2024",58202,"HU",0.8177212,0.88809097,0.38747352,0.34411174,0.00071821344,799,10304,6,4,6,,8,2,5,4,5,7,8,4,6,4,,5,5,8,6
"ESS11e02",11,"2.0","20.11.2024",58225,"HU",0.781485,1.1079696,0.38747352,0.4293089,0.0007515158,790,10224,2,2,2,,88,4,2,1,1,2,3,0,1,0,,3,3,2,0
"ESS11e02",11,"2.0","20.11.2024",58238,"HU",0.8094684,2.0225427,0.38747352,0.78368175,0.00072553585,839,10286,9,0,5,,9,3,7,5,7,5,5,5,5,5,,0,1,5,6
"ESS11e02",11,"2.0","20.11.2024",58262,"HU",1.2818341,1.0985644,0.38747352,0.4256646,0.0004581703,843,9797,4,3,1,,3,3,3,2,3,5,5,6,5,4,,2,4,6,0
"ESS11e02",11,"2.0","20.11.2024",58291,"HU",0.7841711,0.46610603,0.38747352,0.18060374,0.00074894156,819,10281,5,5,5,,77,4,5,5,5,7,7,4,6,4,,88,88,6,3
"ESS11e02",11,"2.0","20.11.2024",58330,"HU",1.2916256,0.8137478,0.38747352,0.31530574,0.00045469703,826,9633,5,3,1,,5,4,0,88,0,0,0,0,0,0,,1,5,10,0
"ESS11e02",11,"2.0","20.11.2024",58381,"HU",0.79973197,0.78110796,0.38747352,0.30265865,0.0007343689,830,10373,5,5,6,,10,3,3,3,2,4,8,2,2,2,,4,3,10,0
"ESS11e02",11,"2.0","20.11.2024",58386,"HU",1.2761648,0.67156875,0.38747352,0.2602151,0.00046020575,849,9659,8,9,9,,10,2,9,8,9,8,8,8,8,9,,5,4,8,9
"ESS11e02",11,"2.0","20.11.2024",58425,"HU",1.2907349,1.3622544,0.38747352,0.5278375,0.0004550108,868,10221,6,6,8,,77,4,4,3,5,1,2,2,2,2,,4,3,7,0
"ESS11e02",11,"2.0","20.11.2024",58441,"HU",1.3514469,1.1006217,0.38747352,0.42646176,0.00043457004,756,10027,6,6,6,,2,3,1,7,2,1,6,5,1,4,,6,4,7,0
"ESS11e02",11,"2.0","20.11.2024",58497,"HU",0.781485,0.6697525,0.38747352,0.25951135,0.0007515158,790,10224,8,5,5,,5,3,3,1,1,4,5,0,2,0,,4,3,2,2
"ESS11e02",11,"2.0","20.11.2024",58510,"HU",1.2791057,0.9044042,0.38747352,0.3504327,0.00045914762,766,9688,7,7,6,,7,2,7,6,7,8,8,5,7,5,,6,3,8,7
"ESS11e02",11,"2.0","20.11.2024",58535,"HU",0.7841711,0.8964422,0.38747352,0.3473476,0.00074894156,819,9579,10,0,1,,5,4,1,1,1,5,2,1,1,1,,7,2,5,10
"ESS11e02",11,"2.0","20.11.2024",58624,"HU",1.2790309,0.80581295,0.38747352,0.31223118,0.00045917445,807,9636,7,7,6,,10,4,10,10,10,6,5,5,7,6,,0,0,7,7
"ESS11e02",11,"2.0","20.11.2024",58642,"HU",0.7841711,0.6952156,0.38747352,0.26937762,0.00074894156,819,10298,2,5,5,,8,3,1,0,0,5,6,2,5,2,,0,1,10,6
"ESS11e02",11,"2.0","20.11.2024",58644,"HU",0.79973197,1.1710804,0.38747352,0.45376262,0.0007343689,830,10359,0,0,0,,5,4,2,2,2,5,10,1,0,0,,0,1,10,0
"ESS11e02",11,"2.0","20.11.2024",58669,"HU",1.2797022,1.2429147,0.38747352,0.48159653,0.00045893362,832,9733,5,6,6,,0,3,5,6,7,6,4,5,8,6,,5,4,6,5
"ESS11e02",11,"2.0","20.11.2024",58679,"HU",0.79614586,0.64838314,0.38747352,0.25123128,0.0007376768,726,10364,8,8,9,,8,2,8,8,7,8,7,8,8,7,,8,6,9,7
"ESS11e02",11,"2.0","20.11.2024",58698,"HU",1.2607338,0.7493717,0.38747352,0.2903617,0.0004658385,737,10180,2,3,0,,4,4,4,5,4,0,0,0,0,0,,2,5,77,1
"ESS11e02",11,"2.0","20.11.2024",58733,"HU",0.8094684,1.4723847,0.38747352,0.5705101,0.00072553585,839,10320,5,3,0,,0,3,0,0,0,0,0,0,0,2,,2,5,2,2
"ESS11e02",11,"2.0","20.11.2024",58744,"HU",1.2878537,0.91998774,0.38747352,0.35647088,0.00045602873,845,10177,5,5,5,,5,4,4,4,4,4,7,4,4,4,,3,4,7,0
"ESS11e02",11,"2.0","20.11.2024",58745,"HU",1.3121643,1.1977948,0.38747352,0.46411377,0.0004475799,820,9748,3,4,0,,0,2,5,4,2,8,8,2,0,3,,0,4,6,9
"ESS11e02",11,"2.0","20.11.2024",58768,"HU",1.2331502,1.1760935,0.38747352,0.45570508,0.00047625852,752,9368,7,9,7,,7,2,8,7,8,10,9,7,8,7,,5,5,10,0
"ESS11e02",11,"2.0","20.11.2024",58805,"HU",0.781485,0.7591919,0.38747352,0.29416674,0.0007515158,790,10379,7,9,1,,9,4,2,5,8,8,8,1,9,1,,2,4,10,5
"ESS11e02",11,"2.0","20.11.2024",58812,"HU",1.2845863,1.3951324,0.38747352,0.5405769,0.00045718867,863,9377,6,6,5,,10,2,2,2,2,4,4,4,2,4,,10,10,8,0
"ESS11e02",11,"2.0","20.11.2024",58838,"HU",0.7841711,1.180453,0.38747352,0.45739424,0.00074894156,819,10399,3,5,1,,5,3,2,4,1,3,6,2,3,1,,2,4,10,6
"ESS11e02",11,"2.0","20.11.2024",58854,"HU",1.2791057,1.4082379,0.38747352,0.5456549,0.00045914762,766,9674,6,2,3,,3,3,4,4,5,7,7,4,4,3,,4,4,7,6
"ESS11e02",11,"2.0","20.11.2024",58857,"HU",0.8094684,2.0908134,0.38747352,0.8101348,0.00072553585,839,10316,5,3,2,,88,4,1,1,2,9,9,3,0,2,,0,0,10,3
"ESS11e02",11,"2.0","20.11.2024",58858,"HU",0.7841711,0.8329875,0.38747352,0.32276058,0.00074894156,819,10288,5,7,4,,4,3,6,6,6,8,8,6,7,6,,88,88,9,0
"ESS11e02",11,"2.0","20.11.2024",58860,"HU",1.1908453,2.529949,0.38747352,0.9802882,0.00049317774,811,9927,7,6,4,,3,3,2,2,3,7,8,8,5,7,,4,1,3,0
"ESS11e02",11,"2.0","20.11.2024",58865,"HU",0.79973197,0.66650695,0.38747352,0.25825378,0.0007343689,830,10312,4,2,7,,10,3,7,5,8,6,8,6,7,6,,0,2,9,5
"ESS11e02",11,"2.0","20.11.2024",58876,"HU",1.267203,1.2723192,0.38747352,0.49299,0.00046346034,768,9532,3,3,5,,0,2,1,2,0,2,7,3,2,5,,8,8,8,0
"ESS11e02",11,"2.0","20.11.2024",58899,"HU",0.8177212,0.47555763,0.38747352,0.18426599,0.00071821344,799,10356,5,4,7,,77,4,3,1,1,0,3,0,0,0,,8,88,9,0
"ESS11e02",11,"2.0","20.11.2024",58901,"HU",1.2806692,1.7219745,0.38747352,0.6672195,0.00045858705,776,10110,4,3,2,,77,2,2,3,5,5,6,77,88,88,,3,2,8,5
"ESS11e02",11,"2.0","20.11.2024",58908,"HU",0.8177212,0.7578791,0.38747352,0.29365808,0.00071821344,799,9362,3,2,2,,6,3,3,3,2,4,3,1,3,1,,5,3,7,5
"ESS11e02",11,"2.0","20.11.2024",58912,"HU",0.8094684,1.5528274,0.38747352,0.60167944,0.00072553585,839,10269,5,5,5,,5,3,6,6,6,6,6,6,6,5,,5,5,7,6
"ESS11e02",11,"2.0","20.11.2024",58915,"HU",0.79973197,0.4445892,0.38747352,0.17226654,0.0007343689,830,10370,8,5,6,,5,3,0,2,0,2,5,0,2,1,,5,5,6,2
"ESS11e02",11,"2.0","20.11.2024",58924,"HU",1.2850088,0.5760031,0.38747352,0.22318594,0.0004570384,764,9447,4,7,4,,88,4,6,5,5,8,8,5,6,5,,88,88,8,0
"ESS11e02",11,"2.0","20.11.2024",58925,"HU",0.8177212,0.5337109,0.38747352,0.20679884,0.00071821344,799,10306,6,5,3,,5,2,6,7,5,6,6,5,5,5,,5,5,8,2
"ESS11e02",11,"2.0","20.11.2024",58928,"HU",1.2926091,2.4132416,0.38747352,0.93506724,0.00045435107,747,9786,5,6,4,,10,4,0,0,0,4,6,0,2,3,,2,3,8,2
"ESS11e02",11,"2.0","20.11.2024",58945,"HU",0.8177212,0.7798857,0.38747352,0.30218506,0.00071821344,799,10356,2,3,2,,5,3,2,5,2,2,77,2,1,2,,1,2,5,0
"ESS11e02",11,"2.0","20.11.2024",58946,"HU",0.79973197,0.66650695,0.38747352,0.25825378,0.0007343689,830,10352,4,4,3,,5,2,7,7,7,6,9,7,7,5,,4,4,4,5
"ESS11e02",11,"2.0","20.11.2024",58951,"HU",1.2557613,2.1395967,0.38747352,0.8290371,0.0004676831,825,9978,7,7,2,,0,2,2,8,0,7,8,0,1,0,,2,4,9,4
"ESS11e02",11,"2.0","20.11.2024",58958,"HU",0.79973197,0.2994289,0.38747352,0.11602077,0.0007343689,830,10373,7,4,7,,4,3,5,4,5,6,4,5,6,8,,6,6,7,1
"ESS11e02",11,"2.0","20.11.2024",58959,"HU",0.7841711,0.5601783,0.38747352,0.21705425,0.00074894156,819,10307,7,3,6,,6,4,6,6,6,5,2,3,5,3,,88,88,7,2
"ESS11e02",11,"2.0","20.11.2024",58963,"HU",0.79614586,0.77624905,0.38747352,0.30077595,0.0007376768,726,10364,8,6,8,,8,3,8,7,7,7,9,8,8,8,,7,7,9,8
"ESS11e02",11,"2.0","20.11.2024",58987,"HU",1.2790309,0.67307705,0.38747352,0.26079953,0.00045917445,807,9639,4,3,6,,6,3,6,7,6,7,6,6,5,7,,0,4,8,5
"ESS11e02",11,"2.0","20.11.2024",58996,"HU",1.2917486,0.5998228,0.38747352,0.23241545,0.00045465372,829,10101,0,5,5,,10,2,0,0,0,3,8,5,0,4,,0,0,8,8
"ESS11e02",11,"2.0","20.11.2024",59021,"HU",0.781485,1.4991462,0.38747352,0.58087945,0.0007515158,790,10341,4,7,4,,5,4,1,1,1,0,5,3,6,2,,5,5,6,0
"ESS11e02",11,"2.0","20.11.2024",59027,"HU",0.781485,0.36288214,0.38747352,0.14060722,0.0007515158,790,10224,5,5,4,,5,3,3,2,3,3,5,1,2,1,,5,4,7,3
"ESS11e02",11,"2.0","20.11.2024",59070,"HU",0.7841711,0.5418871,0.38747352,0.2099669,0.00074894156,819,10348,4,4,3,,6,3,6,6,6,9,9,7,9,7,,88,88,5,5
