neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
0.0,20.0,40.72594,-73.95174,0,7.0,2.0,0.05,1.0,0
0.0,21.0,40.70186,-73.92745,1,2.0,70.0,1.96,2.0,22
0.0,34.0,40.68494,-73.9885,0,13.0,0.0,0.72,1.0,365
1.0,52.0,40.72844,-74.00025,0,3.0,6.0,0.48,1.0,9
3.0,86.0,40.59644,-74.08279,0,4.0,10.0,0.73,4.0,340
0.0,6.0,40.68893,-73.95354,1,2.0,1.0,0.03,4.0,189
0.0,6.0,40.68957,-73.92659,0,2.0,2.0,1.4,1.0,334
1.0,2.0,40.82206,-73.93799,0,13.0,0.0,0.72,1.0,90
1.0,1.0,40.76562,-73.98233,0,4.0,1.0,0.14,1.0,3
0.0,54.0,40.64468,-73.94219,1,4.0,54.0,0.62,1.0,27
0.0,12.0,40.71413,-73.96596,1,13.0,31.0,0.33,1.0,263
2.0,25.0,40.74887,-73.93829,0,2.0,0.0,0.72,2.0,53
0.0,6.0,40.68342,-73.92838,0,3.0,21.0,2.55,2.0,148
1.0,2.0,40.8228,-73.94442,0,5.0,2.0,0.32,1.0,66
1.0,2.0,40.80519,-73.95091,0,6.0,0.0,0.72,4.0,0
0.0,3.0,40.69194,-73.96426,1,3.0,15.0,1.88,1.0,19
0.0,12.0,40.71654,-73.94104,1,7.0,0.0,0.72,1.0,0
1.0,30.0,40.85873,-73.92937,0,7.0,0.0,0.72,1.0,0
1.0,43.0,40.70388,-74.00633,1,1.0,2.0,0.04,1.0,0
1.0,7.0,40.76044,-73.99882,1,3.0,13.0,0.6,1.0,116
1.0,28.0,40.76398,-73.96581,1,1.0,52.0,3.24,1.0,3
1.0,11.0,40.73434,-74.00462,1,4.0,70.0,2.46,1.0,58
1.0,2.0,40.80025,-73.95268,0,2.0,3.0,0.23,1.0,0
0.0,6.0,40.68909,-73.95282,0,2.0,29.0,1.36,2.0,167
1.0,2.0,40.80997,-73.9412,1,3.0,70.0,3.69,1.0,257
2.0,56.0,40.77101,-73.92932,1,3.0,2.0,1.2,1.0,0
0.0,54.0,40.63948,-73.95008,0,1.0,35.0,1.03,2.0,365
0.0,15.0,40.66611,-73.93708,0,2.0,38.0,1.59,3.0,45
1.0,27.0,40.72224,-73.99991,1,3.0,0.0,0.72,1.0,0
1.0,96.0,40.70707,-74.01702,1,13.0,0.0,0.72,1.0,0
0.0,73.0,40.59408,-73.94372,1,4.0,13.0,0.68,1.0,111
0.0,12.0,40.70774,-73.94139,1,2.0,17.0,0.44,2.0,270
1.0,27.0,40.72302,-74.00487,0,5.0,12.0,0.3,2.0,0
1.0,52.0,40.72832,-73.99916,1,3.0,41.0,0.96,2.0,247
1.0,19.0,40.72314,-73.97929,1,5.0,10.0,0.26,1.0,0
0.0,12.0,40.71927,-73.95591,0,2.0,70.0,1.67,3.0,36
1.0,19.0,40.73231,-73.98689,1,1.0,0.0,0.72,1.0,166
1.0,2.0,40.80999,-73.9415,0,2.0,70.0,3.25,1.0,167
1.0,8.0,40.7943,-73.967,1,3.0,42.0,2.72,1.0,3
1.0,27.0,40.72183,-73.99903,0,1.0,0.0,0.72,1.0,0
1.0,2.0,40.80806,-73.9435,1,4.0,0.0,0.72,1.0,0
0.0,6.0,40.68301,-73.94757,0,2.0,6.0,0.25,1.0,0
2.0,56.0,40.75871,-73.91112,0,1.0,0.0,0.72,1.0,0
1.0,8.0,40.77735,-73.98072,1,7.0,0.0,0.72,1.0,35
0.0,12.0,40.72171,-73.95872,1,2.0,70.0,4.18,1.0,208
0.0,16.0,40.66977,-73.98305,1,13.0,5.0,0.08,1.0,59
2.0,37.0,40.73862,-73.80808,0,1.0,2.0,0.52,4.0,90
2.0,96.0,40.65411,-73.83191,0,2.0,0.0,0.72,1.0,0
2.0,96.0,40.59344,-73.78906,0,3.0,0.0,0.72,1.0,363
1.0,8.0,40.78347,-73.97748,0,2.0,2.0,0.05,1.0,0
1.0,2.0,40.81908,-73.95718,2,7.0,0.0,0.72,1.0,83
2.0,37.0,40.73067,-73.80691,0,1.0,9.0,0.48,1.0,328
1.0,1.0,40.7555,-73.96826,1,4.0,56.0,1.08,2.0,148
1.0,11.0,40.73034,-74.01022,1,1.0,0.0,0.72,3.0,158
1.0,19.0,40.72936,-73.98298,1,3.0,2.0,2.0,1.0,336
0.0,12.0,40.70597,-73.94245,0,2.0,16.0,3.78,1.0,116
0.0,12.0,40.71796,-73.95439,0,3.0,2.0,0.03,3.0,284
1.0,1.0,40.74906,-73.98276,1,13.0,3.0,0.09,4.0,134
1.0,64.0,40.72152,-73.99476,0,1.0,9.0,0.22,4.0,0
0.0,21.0,40.70266,-73.92153,0,12.0,1.0,0.05,1.0,0
1.0,26.0,40.73824,-73.97874,1,13.0,0.0,0.72,4.0,364
1.0,8.0,40.80272,-73.96634,0,1.0,7.0,0.14,1.0,0
1.0,9.0,40.71687,-73.99046,1,13.0,51.0,0.66,1.0,0
1.0,9.0,40.71655,-73.99042,1,4.0,17.0,1.1,1.0,0
2.0,56.0,40.76936,-73.91491,1,1.0,6.0,0.41,1.0,117
0.0,6.0,40.68735,-73.93118,0,2.0,2.0,0.49,1.0,0
1.0,50.0,40.7443,-73.99056,1,5.0,4.0,0.54,2.0,1
0.0,73.0,40.60983,-73.95887,0,2.0,26.0,0.98,3.0,101
1.0,7.0,40.75748,-73.99477,1,1.0,0.0,0.72,1.0,360
1.0,2.0,40.8067,-73.95621,1,3.0,43.0,2.89,1.0,37
1.0,14.0,40.75014,-73.99069,1,6.0,17.0,0.37,1.0,0
1.0,8.0,40.78494,-73.97663,1,1.0,2.0,0.05,1.0,0
2.0,62.0,40.58943,-73.81192,1,2.0,27.0,0.72,2.0,0
1.0,2.0,40.80734,-73.94666,1,2.0,4.0,0.1,1.0,0
1.0,30.0,40.83987,-73.94279,1,2.0,1.0,0.03,1.0,0
1.0,4.0,40.78804,-73.95382,0,5.0,4.0,0.11,1.0,0
1.0,23.0,40.71508,-73.97895,1,2.0,7.0,2.88,1.0,27
0.0,3.0,40.68866,-73.96147,0,13.0,24.0,0.78,1.0,304
0.0,3.0,40.68554,-73.96651,1,3.0,3.0,0.47,1.0,0
1.0,28.0,40.76805,-73.94929,1,1.0,2.0,2.0,1.0,83
1.0,7.0,40.75571,-73.99594,0,13.0,0.0,0.72,1.0,0
1.0,43.0,40.7078,-74.00675,1,13.0,0.0,0.72,4.0,349
0.0,13.0,40.69135,-73.97321,1,5.0,7.0,0.08,1.0,0
1.0,1.0,40.76135,-73.96645,0,8.0,4.0,0.17,1.0,87
1.0,2.0,40.80045,-73.95166,0,1.0,13.0,1.13,2.0,351
2.0,96.0,40.6939,-73.73104,0,2.0,0.0,0.72,2.0,0
1.0,2.0,40.80799,-73.94158,1,7.0,1.0,0.09,1.0,26
2.0,96.0,40.76324,-73.77111,1,2.0,45.0,2.84,1.0,42
1.0,1.0,40.7588,-73.96611,1,13.0,1.0,0.07,4.0,341
0.0,96.0,40.62588,-73.96396,1,2.0,26.0,2.57,2.0,81
1.0,28.0,40.76284,-73.96038,1,1.0,25.0,0.67,1.0,0
1.0,43.0,40.70659,-74.00426,1,13.0,0.0,0.72,4.0,365
0.0,22.0,40.64397,-73.96907,0,2.0,64.0,3.89,4.0,177
1.0,26.0,40.73833,-73.98058,0,1.0,4.0,0.09,1.0,0
1.0,8.0,40.78592,-73.97775,1,4.0,16.0,0.2,1.0,0
1.0,30.0,40.85504,-73.93648,1,7.0,11.0,0.3,1.0,4
0.0,6.0,40.68904,-73.92982,1,13.0,0.0,0.72,1.0,42
1.0,43.0,40.70701,-74.01117,1,2.0,1.0,0.68,4.0,357
0.0,79.0,40.66226,-73.98956,1,2.0,11.0,0.23,1.0,10
1.0,64.0,40.7208,-73.99436,1,4.0,8.0,0.13,1.0,196
0.0,21.0,40.69491,-73.91266,0,1.0,2.0,0.09,1.0,269
0.0,12.0,40.71009,-73.953,0,6.0,2.0,0.05,1.0,0
0.0,21.0,40.70062,-73.92785,0,2.0,9.0,0.23,1.0,0
2.0,81.0,40.74696,-73.87912,0,2.0,3.0,2.14,1.0,64
1.0,8.0,40.79787,-73.9688,1,2.0,6.0,0.33,1.0,0
2.0,25.0,40.7542,-73.92849,1,5.0,23.0,2.15,1.0,173
1.0,2.0,40.80807,-73.94868,0,12.0,4.0,0.1,1.0,0
1.0,19.0,40.72383,-73.9839,0,1.0,4.0,0.11,1.0,0
0.0,6.0,40.68609,-73.95291,0,4.0,49.0,0.93,3.0,40
1.0,68.0,40.73521,-73.98147,1,13.0,25.0,1.06,2.0,62
1.0,7.0,40.76367,-73.98912,0,5.0,0.0,0.72,1.0,0
0.0,79.0,40.63947,-74.01888,1,2.0,70.0,3.1,2.0,287
0.0,13.0,40.69774,-73.97076,0,2.0,14.0,0.2,1.0,275
0.0,12.0,40.71703,-73.94298,1,5.0,1.0,0.04,1.0,0
0.0,15.0,40.67626,-73.92936,0,3.0,0.0,0.72,1.0,0
0.0,90.0,40.63461,-74.02451,1,1.0,70.0,4.18,1.0,295
1.0,19.0,40.7298,-73.9791,0,3.0,70.0,1.88,1.0,62
1.0,26.0,40.73954,-73.98185,0,2.0,2.0,0.26,1.0,45
1.0,26.0,40.74346,-73.97827,1,2.0,8.0,0.54,1.0,0
0.0,29.0,40.67939,-73.97126,0,4.0,40.0,0.89,1.0,0
1.0,2.0,40.80728,-73.94619,0,1.0,54.0,4.18,2.0,8
2.0,37.0,40.75606,-73.81954,0,1.0,51.0,0.82,4.0,333
1.0,23.0,40.72129,-73.99271,1,5.0,1.0,0.4,1.0,87
0.0,12.0,40.7129,-73.95565,1,13.0,2.0,0.04,1.0,0
0.0,12.0,40.71339,-73.94873,1,5.0,2.0,0.13,2.0,178
0.0,6.0,40.68056,-73.94685,1,3.0,2.0,0.15,1.0,0
1.0,8.0,40.80055,-73.96011,1,3.0,6.0,0.14,1.0,0
1.0,28.0,40.777,-73.94861,1,3.0,38.0,1.81,1.0,0
0.0,15.0,40.66898,-73.9514,0,2.0,47.0,0.98,3.0,0
0.0,96.0,40.61426,-73.97746,0,3.0,8.0,0.26,2.0,40
0.0,20.0,40.73556,-73.9557,0,6.0,0.0,0.72,1.0,0
2.0,96.0,40.71913,-73.816,0,1.0,2.0,2.0,1.0,90
1.0,8.0,40.77445,-73.98496,1,13.0,48.0,0.6,1.0,36
0.0,12.0,40.71165,-73.96087,0,3.0,70.0,1.86,4.0,262
0.0,15.0,40.67423,-73.95737,1,2.0,31.0,1.36,1.0,4
1.0,28.0,40.77633,-73.95266,0,4.0,2.0,1.3,2.0,77
0.0,12.0,40.71318,-73.95876,1,2.0,20.0,2.8,1.0,263
2.0,31.0,40.74506,-73.90602,0,13.0,0.0,0.72,4.0,242
3.0,69.0,40.86947,-73.85993,1,2.0,33.0,0.85,4.0,86
3.0,96.0,40.81192,-73.91781,1,1.0,44.0,3.91,1.0,103
0.0,12.0,40.70028,-73.95439,0,1.0,0.0,0.72,1.0,0
0.0,20.0,40.7272,-73.94176,1,13.0,2.0,0.03,4.0,337
1.0,1.0,40.75348,-73.97189,1,5.0,1.0,0.16,1.0,0
0.0,70.0,40.67054,-73.89002,0,2.0,1.0,1.0,4.0,90
1.0,2.0,40.82264,-73.94041,0,1.0,70.0,4.18,3.0,339
0.0,12.0,40.71623,-73.96415,0,1.0,70.0,1.31,1.0,8
1.0,11.0,40.73691,-73.99715,0,13.0,0.0,0.72,3.0,70
0.0,6.0,40.67981,-73.91022,2,7.0,0.0,0.72,2.0,88
1.0,2.0,40.81403,-73.94957,1,1.0,7.0,0.99,1.0,158
2.0,96.0,40.65695,-73.73617,1,1.0,70.0,4.18,2.0,300
3.0,96.0,40.58415,-74.10503,1,3.0,14.0,1.81,1.0,51
0.0,12.0,40.71603,-73.96417,1,3.0,4.0,1.97,1.0,44
0.0,20.0,40.72668,-73.95762,0,13.0,65.0,0.73,1.0,364
0.0,6.0,40.68394,-73.94002,1,4.0,4.0,1.64,1.0,196
2.0,37.0,40.74982,-73.8061,1,3.0,0.0,0.72,4.0,256
0.0,6.0,40.68809,-73.95855,0,1.0,3.0,0.74,1.0,44
0.0,96.0,40.70481,-73.97755,1,2.0,3.0,0.1,1.0,12
1.0,1.0,40.75596,-73.96581,1,13.0,0.0,0.72,1.0,176
1.0,4.0,40.79252,-73.94055,0,3.0,8.0,4.07,1.0,16
1.0,7.0,40.75892,-73.99146,1,13.0,2.0,0.06,4.0,213
0.0,24.0,40.66113,-73.95943,1,3.0,51.0,4.16,1.0,46
1.0,7.0,40.75988,-73.99123,0,1.0,50.0,4.18,4.0,316
2.0,37.0,40.76428,-73.83225,0,3.0,35.0,0.61,1.0,158
1.0,30.0,40.83602,-73.94294,0,3.0,70.0,1.79,1.0,288
0.0,40.0,40.70206,-73.98804,1,1.0,0.0,0.72,1.0,0
0.0,12.0,40.71055,-73.95098,1,7.0,13.0,0.13,1.0,0
1.0,64.0,40.72118,-73.99682,0,2.0,9.0,0.29,1.0,332
1.0,8.0,40.79394,-73.97665,0,3.0,1.0,0.03,1.0,0
0.0,70.0,40.66195,-73.8936,0,2.0,1.0,0.52,4.0,352
1.0,96.0,40.71654,-74.00138,0,4.0,23.0,0.35,1.0,0
1.0,2.0,40.82374,-73.9373,1,2.0,18.0,1.79,1.0,0
0.0,6.0,40.68389,-73.93437,1,2.0,4.0,0.09,1.0,0
2.0,37.0,40.75786,-73.8123,0,2.0,54.0,2.28,4.0,360
1.0,7.0,40.75703,-73.99371,0,1.0,70.0,4.18,2.0,45
0.0,20.0,40.72601,-73.95502,0,2.0,1.0,0.07,1.0,0
1.0,4.0,40.80177,-73.93532,1,7.0,0.0,0.72,1.0,0
1.0,71.0,40.76122,-73.98655,0,1.0,2.0,2.0,1.0,39
0.0,21.0,40.69584,-73.90794,1,3.0,70.0,2.21,1.0,251
0.0,21.0,40.70373,-73.92455,1,1.0,0.0,0.72,1.0,0
1.0,28.0,40.76529,-73.95771,0,1.0,18.0,1.59,4.0,0
0.0,12.0,40.71577,-73.96053,1,3.0,70.0,1.76,1.0,359
1.0,77.0,40.71526,-74.01044,1,3.0,0.0,0.72,1.0,0
0.0,96.0,40.57774,-74.01022,0,1.0,2.0,0.05,3.0,0
1.0,4.0,40.79844,-73.94747,0,1.0,70.0,4.18,1.0,29
1.0,2.0,40.80479,-73.9529,1,1.0,8.0,0.16,1.0,0
0.0,82.0,40.57679,-73.96016,0,1.0,70.0,2.54,2.0,247
0.0,16.0,40.67626,-73.98211,1,7.0,43.0,1.07,1.0,0
1.0,7.0,40.75788,-73.99198,1,4.0,6.0,0.66,1.0,277
1.0,2.0,40.8033,-73.95008,1,13.0,70.0,2.49,4.0,340
1.0,19.0,40.72377,-73.97963,0,2.0,17.0,3.42,1.0,72
0.0,15.0,40.67597,-73.94857,0,4.0,3.0,0.3,1.0,0
1.0,4.0,40.78766,-73.9423,1,3.0,2.0,2.0,1.0,26
1.0,4.0,40.79617,-73.93452,1,1.0,0.0,0.72,1.0,0
1.0,2.0,40.80549,-73.95136,0,2.0,0.0,0.72,1.0,352
2.0,96.0,40.73179,-73.72179,0,2.0,27.0,1.14,1.0,353
0.0,24.0,40.66199,-73.96294,1,7.0,23.0,0.27,1.0,20
0.0,29.0,40.6809,-73.96726,1,2.0,59.0,2.25,1.0,28
0.0,15.0,40.66404,-73.95141,1,4.0,3.0,0.1,1.0,0
1.0,28.0,40.78165,-73.94647,1,13.0,7.0,0.22,4.0,331
1.0,43.0,40.71049,-74.00869,0,3.0,3.0,0.19,1.0,0
0.0,12.0,40.70296,-73.94086,1,3.0,7.0,0.95,1.0,3
1.0,71.0,40.75988,-73.98568,1,13.0,0.0,0.72,4.0,341
3.0,96.0,40.83645,-73.86634,1,5.0,1.0,0.02,1.0,0
0.0,6.0,40.68242,-73.92788,1,10.0,1.0,0.08,1.0,0
0.0,15.0,40.67041,-73.9463,0,1.0,1.0,0.58,1.0,364
0.0,10.0,40.6647,-73.98474,1,4.0,4.0,0.11,1.0,0
0.0,12.0,40.70505,-73.92937,1,3.0,0.0,0.72,1.0,345
0.0,67.0,40.58421,-73.97104,0,5.0,1.0,0.21,4.0,0
1.0,2.0,40.80306,-73.95308,1,1.0,1.0,0.03,2.0,0
1.0,11.0,40.73624,-74.00311,1,3.0,59.0,1.67,1.0,256
1.0,1.0,40.75845,-73.98026,0,1.0,6.0,3.21,4.0,67
1.0,4.0,40.80038,-73.94656,1,3.0,44.0,0.8,1.0,280
2.0,56.0,40.76196,-73.924,1,3.0,7.0,0.15,1.0,0
1.0,7.0,40.75483,-73.99689,1,4.0,0.0,0.72,1.0,0
1.0,28.0,40.78056,-73.95182,1,4.0,9.0,0.47,1.0,7
0.0,12.0,40.7087,-73.95941,0,1.0,67.0,4.18,4.0,5
1.0,52.0,40.72603,-73.99746,1,13.0,0.0,0.72,1.0,0
1.0,28.0,40.77243,-73.95744,0,2.0,10.0,0.4,1.0,0
1.0,2.0,40.82784,-73.94559,0,1.0,0.0,0.72,3.0,21
1.0,1.0,40.75794,-73.96143,1,13.0,0.0,0.72,4.0,364
0.0,6.0,40.68576,-73.93223,0,3.0,0.0,0.72,1.0,0
0.0,12.0,40.70603,-73.94147,1,1.0,55.0,1.89,1.0,0
0.0,12.0,40.7147,-73.96554,0,5.0,0.0,0.72,1.0,0
0.0,6.0,40.69551,-73.93951,0,1.0,2.0,2.0,1.0,14
0.0,15.0,40.66801,-73.94863,0,2.0,0.0,0.72,1.0,29
1.0,28.0,40.77405,-73.9623,1,13.0,0.0,0.72,1.0,162
0.0,54.0,40.63972,-73.93234,0,4.0,27.0,1.19,2.0,317
0.0,34.0,40.6707,-73.99118,2,1.0,9.0,0.31,1.0,0
1.0,1.0,40.75417,-73.97279,0,1.0,0.0,0.72,1.0,0
1.0,28.0,40.7843,-73.95745,1,5.0,5.0,0.71,2.0,345
1.0,45.0,40.80974,-73.96034,0,7.0,4.0,0.12,1.0,0
1.0,19.0,40.72908,-73.98912,1,6.0,1.0,0.16,1.0,25
0.0,20.0,40.7318,-73.95307,1,1.0,0.0,0.72,4.0,364
1.0,26.0,40.74446,-73.98091,1,13.0,0.0,0.72,4.0,353
0.0,21.0,40.6969,-73.92627,0,3.0,3.0,0.12,1.0,0
1.0,8.0,40.78895,-73.96754,0,13.0,2.0,0.06,4.0,249
1.0,9.0,40.71786,-73.99518,0,3.0,61.0,0.77,1.0,134
1.0,68.0,40.73555,-73.98994,1,13.0,4.0,0.11,1.0,73
0.0,12.0,40.71523,-73.95503,1,3.0,0.0,0.72,1.0,0
1.0,28.0,40.77735,-73.96222,1,3.0,50.0,3.85,1.0,106
2.0,96.0,40.76546,-73.87201,1,1.0,5.0,0.22,4.0,0
0.0,6.0,40.6832,-73.9529,1,3.0,50.0,3.12,1.0,71
0.0,3.0,40.68873,-73.96133,0,5.0,1.0,0.15,2.0,6
2.0,96.0,40.68485,-73.76063,1,3.0,7.0,0.19,3.0,179
1.0,19.0,40.72664,-73.98661,1,2.0,7.0,1.0,1.0,14
1.0,8.0,40.80316,-73.96545,1,5.0,53.0,0.43,1.0,6
0.0,15.0,40.66754,-73.95265,0,4.0,3.0,0.07,1.0,0
1.0,8.0,40.77396,-73.98925,1,13.0,3.0,0.45,4.0,274
0.0,15.0,40.67852,-73.9557,0,1.0,1.0,0.02,2.0,0
0.0,6.0,40.69297,-73.95952,1,7.0,9.0,0.4,1.0,14
0.0,12.0,40.71402,-73.93989,1,3.0,0.0,0.72,1.0,0
0.0,6.0,40.68463,-73.92617,1,4.0,0.0,0.72,1.0,6
0.0,22.0,40.63481,-73.95927,0,1.0,0.0,0.72,1.0,311
0.0,21.0,40.69612,-73.92918,0,2.0,11.0,4.18,1.0,147
1.0,43.0,40.70606,-74.0054,1,1.0,54.0,3.95,4.0,117
0.0,6.0,40.68041,-73.92972,1,1.0,1.0,0.02,1.0,0
1.0,9.0,40.71744,-73.99559,1,2.0,10.0,1.59,1.0,35
1.0,14.0,40.74038,-74.00139,1,3.0,2.0,1.09,1.0,39
1.0,1.0,40.75099,-73.96994,1,1.0,7.0,0.1,1.0,358
1.0,28.0,40.77323,-73.95567,0,13.0,2.0,0.06,3.0,128
0.0,96.0,40.66648,-73.91375,1,2.0,40.0,4.15,1.0,223
2.0,37.0,40.75884,-73.81477,0,3.0,70.0,3.28,4.0,358
1.0,8.0,40.77944,-73.98567,1,5.0,49.0,0.56,1.0,201
1.0,7.0,40.76186,-73.99165,0,2.0,70.0,2.11,3.0,312
1.0,4.0,40.79533,-73.94764,0,2.0,70.0,4.18,1.0,38
2.0,25.0,40.74923,-73.94847,1,3.0,2.0,2.0,4.0,34
0.0,35.0,40.62655,-73.9407,0,2.0,1.0,0.31,4.0,96
0.0,54.0,40.64513,-73.94944,0,2.0,0.0,0.72,1.0,365
1.0,4.0,40.79714,-73.93685,1,1.0,66.0,4.18,1.0,16
0.0,21.0,40.69697,-73.93207,1,2.0,4.0,0.64,1.0,9
0.0,6.0,40.67852,-73.94377,0,13.0,0.0,0.72,1.0,0
1.0,4.0,40.79877,-73.93964,0,3.0,21.0,1.14,2.0,9
1.0,7.0,40.76262,-73.98677,1,2.0,70.0,2.56,1.0,19
1.0,9.0,40.71794,-73.99686,0,3.0,4.0,0.4,2.0,0
0.0,22.0,40.64229,-73.96548,1,1.0,70.0,2.08,1.0,344
0.0,3.0,40.68227,-73.96486,0,2.0,9.0,0.89,1.0,17
2.0,44.0,40.70068,-73.91008,1,6.0,2.0,0.13,1.0,0
1.0,27.0,40.72042,-73.99844,0,1.0,0.0,0.72,1.0,0
3.0,55.0,40.63481,-74.08519,0,2.0,70.0,3.19,4.0,340
1.0,2.0,40.82267,-73.94677,0,1.0,58.0,1.55,2.0,0
1.0,19.0,40.72526,-73.99201,1,3.0,10.0,0.21,1.0,275
0.0,12.0,40.71382,-73.94164,0,2.0,14.0,0.19,1.0,0
0.0,15.0,40.67011,-73.9243,0,10.0,0.0,0.72,1.0,32
1.0,18.0,40.86757,-73.92699,1,13.0,14.0,0.57,1.0,4
1.0,8.0,40.79893,-73.96249,0,1.0,70.0,2.67,2.0,40
0.0,33.0,40.68026,-74.00078,1,4.0,0.0,0.72,1.0,317
0.0,6.0,40.69043,-73.94909,0,5.0,0.0,0.72,1.0,0
0.0,33.0,40.68201,-73.99535,1,3.0,2.0,0.09,2.0,0
1.0,4.0,40.78991,-73.94816,1,3.0,0.0,0.72,1.0,38
1.0,30.0,40.83267,-73.94156,0,13.0,0.0,0.72,1.0,90
1.0,8.0,40.77148,-73.98226,0,1.0,70.0,4.18,2.0,327
1.0,28.0,40.76683,-73.96867,1,1.0,10.0,0.54,1.0,365
1.0,8.0,40.80042,-73.96147,0,13.0,1.0,1.0,4.0,317
1.0,11.0,40.73817,-74.00274,1,3.0,6.0,0.1,1.0,0
0.0,6.0,40.69171,-73.94891,1,4.0,63.0,1.6,2.0,37
0.0,6.0,40.68153,-73.93825,1,3.0,70.0,2.75,2.0,197
0.0,21.0,40.70041,-73.93957,1,2.0,9.0,0.19,1.0,357
0.0,13.0,40.68812,-73.97666,0,3.0,70.0,3.83,2.0,42
0.0,6.0,40.68191,-73.95475,1,5.0,7.0,0.09,1.0,0
2.0,96.0,40.76292,-73.87906,0,3.0,2.0,2.0,2.0,37
1.0,7.0,40.76494,-73.98983,0,2.0,6.0,3.46,1.0,83
1.0,30.0,40.83137,-73.94117,0,2.0,4.0,0.16,1.0,0
2.0,44.0,40.69645,-73.90223,1,2.0,1.0,0.04,1.0,0
0.0,16.0,40.66651,-73.97922,1,13.0,8.0,0.17,1.0,296
1.0,28.0,40.7593,-73.95967,0,1.0,10.0,0.42,1.0,365
1.0,30.0,40.8362,-73.94063,0,3.0,5.0,3.0,1.0,33
0.0,16.0,40.67546,-73.97528,0,13.0,0.0,0.72,1.0,364
0.0,0.0,40.64159,-73.9796,1,2.0,9.0,1.75,1.0,0
1.0,1.0,40.74779,-73.98859,1,4.0,9.0,1.46,1.0,314
1.0,19.0,40.73158,-73.987,1,3.0,0.0,0.72,1.0,0
0.0,32.0,40.6904,-73.99376,1,3.0,21.0,0.95,1.0,15
1.0,5.0,40.7442,-73.97176,1,13.0,0.0,0.72,4.0,330
1.0,43.0,40.70485,-74.00822,1,3.0,0.0,0.72,1.0,42
0.0,21.0,40.69945,-73.92148,1,3.0,54.0,0.65,1.0,3
1.0,64.0,40.72102,-73.99469,1,3.0,70.0,2.35,1.0,113
1.0,30.0,40.83426,-73.94758,0,2.0,17.0,0.27,2.0,34
1.0,7.0,40.76084,-73.99899,1,13.0,0.0,0.72,4.0,365
1.0,5.0,40.74391,-73.97151,1,3.0,15.0,0.55,1.0,0
0.0,6.0,40.69067,-73.93917,1,1.0,49.0,2.65,1.0,47
0.0,34.0,40.67705,-73.99607,0,1.0,3.0,0.06,2.0,0
1.0,68.0,40.73508,-73.98477,1,3.0,21.0,1.86,2.0,10
0.0,79.0,40.66455,-73.99205,1,4.0,9.0,0.23,3.0,365
0.0,15.0,40.675,-73.91903,0,13.0,2.0,0.23,2.0,89
0.0,12.0,40.70806,-73.94224,0,3.0,1.0,0.05,1.0,0
0.0,20.0,40.73787,-73.95385,1,3.0,34.0,0.37,4.0,60
1.0,9.0,40.71688,-73.9904,0,13.0,0.0,0.72,1.0,179
0.0,96.0,40.61391,-73.95798,2,7.0,2.0,0.09,4.0,343
0.0,24.0,40.6591,-73.96116,0,2.0,13.0,0.36,1.0,365
0.0,73.0,40.58581,-73.9383,1,2.0,13.0,0.27,1.0,0
0.0,12.0,40.70903,-73.95936,0,1.0,4.0,0.1,1.0,0
1.0,43.0,40.71055,-74.00623,1,3.0,5.0,4.18,1.0,65
1.0,2.0,40.82384,-73.94776,0,4.0,2.0,0.32,1.0,24
2.0,56.0,40.7571,-73.92792,0,1.0,70.0,4.18,3.0,11
0.0,10.0,40.66829,-73.98779,0,4.0,70.0,1.34,3.0,314
1.0,30.0,40.83714,-73.93713,0,1.0,9.0,0.2,1.0,0
0.0,3.0,40.69161,-73.96572,0,13.0,8.0,0.18,1.0,18
0.0,12.0,40.71171,-73.96101,1,13.0,50.0,0.72,1.0,0
2.0,94.0,40.70455,-73.81528,0,1.0,0.0,0.72,4.0,309
3.0,96.0,40.84218,-73.90969,1,2.0,0.0,0.72,2.0,348
0.0,6.0,40.68195,-73.95328,1,3.0,0.0,0.72,2.0,83
1.0,28.0,40.78406,-73.95294,0,13.0,1.0,0.02,1.0,0
1.0,8.0,40.78932,-73.97359,1,13.0,0.0,0.72,4.0,312
0.0,6.0,40.69312,-73.94073,2,13.0,4.0,0.28,4.0,341
1.0,14.0,40.74562,-74.00538,0,1.0,0.0,0.72,3.0,0
2.0,25.0,40.76227,-73.93034,1,1.0,0.0,0.72,1.0,0
1.0,1.0,40.75124,-73.98451,1,3.0,2.0,2.0,1.0,40
1.0,8.0,40.80114,-73.96378,0,2.0,70.0,2.54,3.0,126
0.0,15.0,40.66734,-73.95637,1,2.0,4.0,0.47,1.0,0
0.0,54.0,40.65145,-73.94553,1,2.0,70.0,4.18,1.0,346
0.0,90.0,40.63368,-74.01956,1,3.0,8.0,0.83,1.0,125
0.0,6.0,40.6848,-73.92974,1,2.0,5.0,1.39,2.0,64
0.0,6.0,40.68855,-73.9443,1,5.0,28.0,2.96,1.0,225
2.0,49.0,40.77707,-73.91887,1,5.0,14.0,0.49,1.0,1
1.0,14.0,40.74849,-73.98957,1,5.0,70.0,2.99,1.0,263
1.0,4.0,40.78804,-73.94906,0,1.0,70.0,2.81,4.0,223
1.0,1.0,40.74741,-73.98732,1,3.0,16.0,2.44,1.0,321
2.0,96.0,40.69238,-73.73646,0,2.0,13.0,1.49,2.0,77
