,neighbourhood,longitude,room_type,minimum_nights,calculated_host_listings_count,availability_365
16006,21.0,-73.92207,0,2.0,2.0,127
23351,1.0,-73.97198,0,3.0,1.0,0
28205,7.0,-73.99056,1,2.0,1.0,0
38934,96.0,-73.84766,1,2.0,1.0,336
6461,4.0,-73.93795,1,7.0,3.0,363
19445,96.0,-73.92349,1,2.0,1.0,260
889,30.0,-73.9457,1,3.0,1.0,31
33734,6.0,-73.95578,2,1.0,4.0,346
10481,30.0,-73.93509,1,1.0,1.0,0
5153,6.0,-73.94687,1,3.0,1.0,23
34731,96.0,-73.86181,0,1.0,1.0,333
27701,70.0,-73.88889,0,3.0,4.0,90
9850,2.0,-73.94524,0,13.0,1.0,0
12062,12.0,-73.95522,0,2.0,1.0,54
14496,83.0,-73.89015,1,2.0,1.0,0
25703,43.0,-74.01281,1,2.0,1.0,0
1909,2.0,-73.95213,0,1.0,2.0,0
15690,26.0,-73.98208,1,4.0,1.0,0
8353,8.0,-73.97494,0,1.0,1.0,0
39601,5.0,-73.97478,1,1.0,1.0,0
46844,12.0,-73.96035,1,2.0,1.0,10
4134,87.0,-73.86946,0,2.0,1.0,89
2738,3.0,-73.96543,1,12.0,1.0,15
2835,12.0,-73.95155,1,2.0,2.0,89
26119,2.0,-73.95382,0,3.0,2.0,89
7213,29.0,-73.96782,0,2.0,1.0,0
33743,3.0,-73.96316,1,13.0,1.0,0
35036,12.0,-73.9418,0,2.0,3.0,173
36538,82.0,-73.95551,1,2.0,2.0,332
41208,2.0,-73.94421,0,2.0,1.0,76
132,20.0,-73.9503,0,3.0,1.0,0
33349,15.0,-73.91788,0,1.0,1.0,153
9716,12.0,-73.95291,1,3.0,1.0,0
33161,19.0,-73.98296,1,3.0,1.0,0
22942,42.0,-73.92513,0,2.0,4.0,338
29565,44.0,-73.91051,0,2.0,1.0,0
30815,90.0,-74.02345,0,3.0,1.0,231
45444,1.0,-73.98513,0,1.0,4.0,236
46189,21.0,-73.92011,0,1.0,1.0,0
20661,28.0,-73.9486,0,7.0,1.0,0
8183,21.0,-73.92926,0,2.0,1.0,0
45039,14.0,-73.99466,1,13.0,1.0,219
20595,9.0,-73.9981,0,2.0,1.0,0
48367,7.0,-73.98639,1,1.0,1.0,36
24811,8.0,-73.95998,1,6.0,1.0,64
37381,96.0,-74.01659,1,7.0,1.0,12
16607,96.0,-73.86349,1,2.0,1.0,345
17358,24.0,-73.96161,0,2.0,2.0,0
8593,16.0,-73.98106,0,2.0,1.0,0
27750,2.0,-73.94559,0,3.0,1.0,0
40412,27.0,-74.00479,1,2.0,3.0,273
20393,6.0,-73.93645,0,1.0,2.0,2
10150,21.0,-73.91621,0,7.0,1.0,0
22606,28.0,-73.94973,1,1.0,1.0,0
20982,23.0,-73.98349,0,2.0,1.0,0
19787,17.0,-73.98172,1,2.0,1.0,77
19899,96.0,-74.12673,1,2.0,1.0,36
46049,8.0,-73.96315,1,7.0,1.0,273
4712,6.0,-73.94126,1,1.0,1.0,0
35676,13.0,-73.97206,1,2.0,1.0,95
42914,4.0,-73.94981,1,2.0,1.0,188
44435,6.0,-73.92996,0,1.0,3.0,160
8071,8.0,-73.98057,1,13.0,1.0,205
11767,16.0,-73.97133,1,1.0,1.0,0
18807,16.0,-73.98253,1,13.0,1.0,179
15890,12.0,-73.95367,0,13.0,1.0,365
38032,4.0,-73.94838,1,13.0,2.0,0
38931,6.0,-73.93289,0,13.0,4.0,312
19932,94.0,-73.80623,0,1.0,4.0,365
24829,46.0,-73.78018,0,1.0,4.0,155
21360,56.0,-73.92447,2,13.0,1.0,0
23932,15.0,-73.95606,1,5.0,1.0,0
5481,2.0,-73.95565,0,13.0,3.0,330
47958,2.0,-73.94882,1,1.0,1.0,29
23958,15.0,-73.94842,0,3.0,2.0,0
6895,52.0,-74.00165,0,2.0,1.0,0
21885,28.0,-73.95402,0,2.0,1.0,0
27885,96.0,-73.90112,1,2.0,1.0,201
46860,7.0,-73.99078,1,1.0,1.0,173
18768,19.0,-73.97825,1,4.0,1.0,0
35418,3.0,-73.96387,1,1.0,1.0,0
17459,6.0,-73.95457,0,2.0,1.0,348
48790,37.0,-73.81459,0,1.0,4.0,339
46274,28.0,-73.94832,1,2.0,1.0,88
8789,45.0,-73.96074,1,13.0,2.0,5
3190,12.0,-73.95459,1,1.0,2.0,194
25708,5.0,-73.97713,1,13.0,4.0,364
3650,13.0,-73.96981,1,8.0,4.0,364
40403,1.0,-73.9802,0,3.0,1.0,0
20454,19.0,-73.98622,1,5.0,1.0,0
38744,14.0,-73.99725,1,13.0,4.0,337
3370,1.0,-73.98827,1,7.0,1.0,0
33435,70.0,-73.87277,0,2.0,4.0,41
20842,18.0,-73.92685,0,2.0,3.0,180
43400,2.0,-73.94218,1,13.0,1.0,242
1764,49.0,-73.90889,0,1.0,1.0,0
45439,96.0,-73.91437,1,3.0,1.0,330
42132,96.0,-73.90552,0,1.0,2.0,152
41147,84.0,-73.89264,1,2.0,1.0,61
33782,6.0,-73.95119,0,13.0,3.0,328
45571,28.0,-73.94751,1,3.0,4.0,29
15629,6.0,-73.91772,0,2.0,2.0,363
28527,8.0,-73.98117,1,13.0,4.0,0
7903,4.0,-73.94111,1,4.0,1.0,0
28615,70.0,-73.88173,0,1.0,3.0,89
13334,15.0,-73.95575,1,2.0,1.0,0
18120,5.0,-73.97407,1,13.0,2.0,201
14692,53.0,-73.99572,1,13.0,4.0,342
11539,73.0,-73.96211,1,2.0,2.0,133
17952,1.0,-73.98874,1,13.0,4.0,0
17127,21.0,-73.91546,0,1.0,1.0,0
20378,43.0,-74.00599,0,13.0,1.0,0
26555,4.0,-73.93648,0,1.0,2.0,318
28955,24.0,-73.94676,1,1.0,2.0,53
8817,11.0,-74.00854,1,2.0,1.0,0
25692,12.0,-73.94197,0,1.0,1.0,0
6284,13.0,-73.98193,0,1.0,1.0,46
6273,12.0,-73.95772,1,2.0,1.0,143
8536,6.0,-73.93893,1,3.0,2.0,105
15651,44.0,-73.90871,0,5.0,1.0,0
30028,34.0,-73.98705,1,4.0,1.0,98
12641,10.0,-73.99009,1,3.0,3.0,180
46419,31.0,-73.89315,0,13.0,4.0,40
24665,2.0,-73.94672,0,2.0,1.0,75
20719,96.0,-73.86521,0,1.0,1.0,0
44183,96.0,-73.9775,0,3.0,1.0,90
37094,13.0,-73.97315,0,2.0,2.0,113
4662,19.0,-73.9817,1,4.0,1.0,0
21498,96.0,-73.7842,0,1.0,3.0,67
31359,4.0,-73.94642,1,1.0,1.0,146
8587,24.0,-73.95825,1,4.0,2.0,0
13306,24.0,-73.96101,1,1.0,1.0,0
32959,20.0,-73.95862,1,1.0,4.0,227
21596,3.0,-73.96198,0,13.0,4.0,311
3641,16.0,-73.97737,1,1.0,1.0,0
26336,15.0,-73.93273,1,5.0,2.0,12
15799,56.0,-73.92134,1,3.0,1.0,345
47395,1.0,-73.98049,0,1.0,4.0,306
21,16.0,-73.97706,0,2.0,4.0,347
36486,19.0,-73.98857,0,3.0,1.0,5
32563,10.0,-73.9826,0,1.0,1.0,365
35670,7.0,-73.99132,1,4.0,1.0,49
36074,20.0,-73.95215,1,5.0,1.0,0
40389,8.0,-73.96496,0,1.0,1.0,106
5534,6.0,-73.95318,0,2.0,1.0,0
43721,8.0,-73.96082,0,13.0,4.0,341
19276,28.0,-73.94746,0,8.0,1.0,0
33547,23.0,-73.98766,1,3.0,1.0,0
15235,15.0,-73.95819,1,2.0,1.0,0
36981,81.0,-73.88184,1,2.0,2.0,239
42094,71.0,-73.98683,0,1.0,4.0,353
22912,96.0,-73.87715,0,2.0,4.0,44
36199,13.0,-73.97345,1,3.0,1.0,0
17207,43.0,-74.00706,1,2.0,2.0,106
48553,56.0,-73.90959,1,3.0,1.0,151
26841,21.0,-73.9067,2,13.0,4.0,333
47811,96.0,-73.7608,0,1.0,2.0,351
36390,12.0,-73.94556,0,1.0,1.0,0
4259,39.0,-73.91502,1,1.0,1.0,0
37493,6.0,-73.93509,0,7.0,1.0,0
1469,8.0,-73.98248,1,1.0,2.0,269
13322,5.0,-73.97841,1,13.0,4.0,128
41375,43.0,-74.01238,1,2.0,4.0,339
25496,1.0,-73.9662,0,1.0,1.0,38
40410,7.0,-73.99361,0,1.0,2.0,0
44275,43.0,-74.01044,1,2.0,4.0,242
8424,2.0,-73.94876,0,2.0,1.0,0
368,15.0,-73.94872,1,13.0,4.0,282
46845,52.0,-74.00166,1,2.0,1.0,177
31021,89.0,-74.0861,1,1.0,1.0,361
13112,19.0,-73.98095,1,1.0,1.0,0
9491,28.0,-73.95367,1,1.0,1.0,0
16448,1.0,-73.97812,1,13.0,4.0,342
30348,2.0,-73.94225,0,4.0,1.0,365
11384,21.0,-73.91008,0,5.0,2.0,68
20594,96.0,-73.89067,0,13.0,4.0,332
36613,28.0,-73.95843,1,1.0,1.0,8
11017,56.0,-73.92628,0,1.0,1.0,0
21700,2.0,-73.95349,2,1.0,1.0,0
18105,44.0,-73.89706,1,3.0,1.0,14
33172,4.0,-73.94853,1,5.0,1.0,150
36828,54.0,-73.93034,0,1.0,2.0,14
48697,8.0,-73.98867,1,4.0,1.0,174
10683,15.0,-73.94947,1,2.0,1.0,0
34592,37.0,-73.83288,1,2.0,4.0,67
10972,56.0,-73.91389,1,5.0,2.0,0
48095,28.0,-73.95969,2,1.0,1.0,164
36526,12.0,-73.95122,1,2.0,1.0,13
3232,43.0,-74.0072,0,1.0,1.0,0
18302,5.0,-73.98041,1,13.0,4.0,365
31467,8.0,-73.98235,1,13.0,4.0,290
7246,2.0,-73.95786,0,1.0,1.0,0
28511,21.0,-73.93133,0,5.0,1.0,0
1831,26.0,-73.97583,1,5.0,1.0,188
1242,56.0,-73.91603,0,13.0,1.0,0
43154,6.0,-73.92858,1,1.0,1.0,74
25735,20.0,-73.94132,1,2.0,1.0,0
40642,2.0,-73.95302,0,1.0,4.0,351
4656,14.0,-73.99671,0,3.0,1.0,53
41617,7.0,-73.99554,1,13.0,4.0,310
28906,21.0,-73.913,0,1.0,2.0,0
8998,44.0,-73.91464,0,1.0,1.0,0
45600,18.0,-73.92647,0,10.0,1.0,145
32737,12.0,-73.96674,0,2.0,1.0,3
46718,7.0,-73.98945,0,3.0,2.0,20
41478,43.0,-74.01199,1,2.0,4.0,331
7490,2.0,-73.94884,0,1.0,1.0,0
18161,8.0,-73.97704,1,4.0,1.0,0
14772,9.0,-73.98995,1,7.0,2.0,0
41376,43.0,-74.01046,1,2.0,4.0,306
1777,30.0,-73.93821,1,2.0,2.0,0
39287,12.0,-73.94804,0,4.0,1.0,0
24161,56.0,-73.9173,0,5.0,1.0,0
32312,1.0,-73.96919,1,2.0,2.0,92
15111,96.0,-73.92149,0,10.0,1.0,358
11133,15.0,-73.94852,1,3.0,3.0,261
13072,2.0,-73.93833,1,7.0,1.0,0
45890,5.0,-73.98052,1,13.0,4.0,267
1823,11.0,-74.00949,1,7.0,1.0,302
31008,77.0,-74.00442,1,3.0,1.0,17
23027,29.0,-73.97225,1,3.0,1.0,0
22784,96.0,-73.90346,0,1.0,1.0,0
19935,4.0,-73.94233,0,3.0,2.0,14
46778,88.0,-73.84806,1,2.0,1.0,346
40039,96.0,-74.00618,0,1.0,4.0,169
21630,14.0,-74.00107,0,5.0,2.0,99
29294,35.0,-73.92206,0,1.0,1.0,364
14779,15.0,-73.94088,0,2.0,4.0,0
16117,1.0,-73.97614,0,2.0,2.0,0
42550,7.0,-73.98873,2,1.0,4.0,363
12470,7.0,-73.99267,0,2.0,3.0,232
16619,21.0,-73.91405,1,2.0,1.0,70
737,88.0,-73.8447,0,2.0,1.0,337
16608,12.0,-73.95263,0,3.0,1.0,0
3293,12.0,-73.95673,0,1.0,1.0,78
33146,83.0,-73.88699,0,1.0,1.0,0
42008,2.0,-73.94236,0,1.0,2.0,168
23290,8.0,-73.97844,0,1.0,1.0,24
3845,8.0,-73.97699,1,1.0,1.0,0
28469,21.0,-73.91393,0,7.0,1.0,0
29441,12.0,-73.9534,0,1.0,1.0,0
43338,76.0,-73.98995,0,1.0,4.0,0
13777,37.0,-73.83175,0,1.0,4.0,79
48325,36.0,-73.99515,0,13.0,1.0,156
44718,31.0,-73.91064,0,13.0,4.0,10
22301,7.0,-73.98721,0,13.0,4.0,160
37792,56.0,-73.92549,1,3.0,2.0,0
12270,19.0,-73.98328,0,3.0,1.0,0
1658,9.0,-73.9898,1,3.0,1.0,175
32980,38.0,-73.98174,1,2.0,1.0,0
23698,12.0,-73.92778,1,3.0,1.0,25
20803,2.0,-73.943,1,3.0,1.0,15
1214,44.0,-73.90153,1,13.0,1.0,0
21577,6.0,-73.94998,1,5.0,1.0,15
15898,14.0,-73.99923,1,1.0,1.0,269
15762,15.0,-73.95395,0,5.0,1.0,0
14195,15.0,-73.95486,1,13.0,3.0,18
33560,12.0,-73.96225,0,1.0,1.0,0
41671,52.0,-74.00094,1,3.0,1.0,0
48797,56.0,-73.90992,0,13.0,1.0,341
48196,2.0,-73.93795,0,3.0,1.0,229
37266,6.0,-73.93244,1,1.0,4.0,38
9505,19.0,-73.98802,1,1.0,1.0,257
2413,77.0,-74.00571,1,2.0,1.0,131
34492,73.0,-73.95869,1,13.0,1.0,0
27398,1.0,-73.98343,1,4.0,1.0,238
32214,19.0,-73.98844,0,3.0,1.0,79
834,12.0,-73.96225,1,3.0,1.0,0
9063,49.0,-73.90688,1,2.0,1.0,0
9455,6.0,-73.92447,0,3.0,1.0,0
47560,2.0,-73.9493,0,2.0,1.0,15
12537,6.0,-73.93015,0,3.0,1.0,0
13163,1.0,-73.9828,1,13.0,4.0,179
29506,28.0,-73.9529,1,13.0,4.0,364
33988,6.0,-73.93862,0,2.0,4.0,337
22936,13.0,-73.97195,0,8.0,4.0,0
5609,96.0,-74.01443,1,7.0,1.0,32
11907,90.0,-74.02577,1,1.0,1.0,0
4581,2.0,-73.94358,1,3.0,1.0,273
15089,96.0,-73.8296,0,9.0,4.0,276
10292,2.0,-73.95313,1,3.0,1.0,0
9677,8.0,-73.96578,1,3.0,1.0,0
2523,11.0,-74.00412,1,7.0,1.0,0
31933,1.0,-73.98162,2,1.0,2.0,83
47379,7.0,-73.993,1,1.0,3.0,342
19462,8.0,-73.96213,1,4.0,1.0,263
29409,6.0,-73.95235,0,3.0,2.0,0
40228,15.0,-73.94665,1,2.0,2.0,96
25881,28.0,-73.95857,1,13.0,4.0,365
4782,32.0,-73.99467,1,5.0,1.0,186
30782,56.0,-73.92122,0,1.0,1.0,0
19558,22.0,-73.96705,1,4.0,1.0,35
31047,2.0,-73.9401,0,2.0,3.0,78
4381,1.0,-73.96644,1,13.0,1.0,365
38192,96.0,-73.72924,1,5.0,1.0,143
33760,5.0,-73.97873,1,3.0,1.0,43
14435,20.0,-73.95336,0,1.0,1.0,0
7642,45.0,-73.96338,0,13.0,1.0,0
39220,23.0,-73.99133,0,1.0,2.0,20
18549,25.0,-73.93253,1,2.0,1.0,0
32391,13.0,-73.97154,0,2.0,3.0,89
48673,25.0,-73.93028,1,13.0,1.0,51
20187,11.0,-74.00566,1,5.0,1.0,88
35281,7.0,-73.99744,1,4.0,1.0,3
46470,96.0,-73.9071,0,13.0,1.0,364
42443,96.0,-73.85704,1,2.0,2.0,145
10618,14.0,-73.99717,1,2.0,1.0,0
26739,6.0,-73.91957,1,2.0,1.0,0
44348,31.0,-73.90311,1,13.0,1.0,333
7637,4.0,-73.9363,0,13.0,1.0,3
6854,32.0,-73.99543,1,3.0,1.0,0
10619,24.0,-73.96131,1,4.0,1.0,0
1386,77.0,-74.01171,1,13.0,4.0,116
45985,8.0,-73.99036,1,2.0,1.0,89
21323,81.0,-73.88019,0,2.0,1.0,90
555,21.0,-73.91076,0,2.0,1.0,286
18705,8.0,-73.96415,0,1.0,1.0,34
16704,96.0,-73.90142,0,13.0,2.0,266
35863,6.0,-73.94983,1,1.0,2.0,208
3285,84.0,-73.87819,1,3.0,2.0,250
9930,15.0,-73.9486,1,2.0,1.0,0
9166,19.0,-73.9857,0,1.0,1.0,0
7847,56.0,-73.92068,0,2.0,1.0,0
1313,8.0,-73.97438,1,13.0,4.0,337
26469,21.0,-73.92448,0,1.0,2.0,0
20343,49.0,-73.91822,0,3.0,2.0,343
11095,15.0,-73.94657,0,2.0,1.0,268
40218,21.0,-73.90918,1,2.0,3.0,153
27909,12.0,-73.96359,0,8.0,1.0,13
38231,22.0,-73.96508,0,3.0,2.0,364
14706,36.0,-73.99525,0,2.0,1.0,66
32069,6.0,-73.94785,1,2.0,3.0,237
37840,70.0,-73.85899,0,3.0,1.0,180
25757,6.0,-73.95936,0,2.0,1.0,0
39339,6.0,-73.94711,1,3.0,1.0,95
43971,63.0,-73.85318,0,2.0,1.0,288
38043,49.0,-73.90956,0,2.0,2.0,278
18653,7.0,-73.98849,0,2.0,1.0,6
42013,19.0,-73.97763,0,3.0,1.0,0
18256,30.0,-73.94731,1,5.0,1.0,1
2972,15.0,-73.924,1,2.0,1.0,311
24982,21.0,-73.92318,0,3.0,4.0,0
17806,12.0,-73.95586,0,2.0,1.0,0
48880,12.0,-73.9422,1,1.0,3.0,365
34625,21.0,-73.90638,1,1.0,1.0,0
46164,7.0,-73.99594,1,3.0,1.0,325
29283,27.0,-74.00446,1,5.0,1.0,0
48283,21.0,-73.91914,0,2.0,2.0,65
2765,24.0,-73.95139,0,5.0,3.0,296
1541,18.0,-73.91877,1,2.0,1.0,3
40503,43.0,-74.00701,1,10.0,3.0,54
40030,7.0,-73.99608,1,2.0,4.0,173
48348,14.0,-73.99711,1,2.0,1.0,19
20991,6.0,-73.94176,1,2.0,1.0,255
8434,1.0,-73.98266,1,13.0,4.0,217
23495,12.0,-73.95847,1,3.0,1.0,0
29332,7.0,-73.99234,1,1.0,1.0,0
12388,27.0,-74.00353,0,3.0,1.0,0
21922,22.0,-73.96132,1,13.0,1.0,41
46520,96.0,-73.83357,2,1.0,4.0,365
26567,15.0,-73.94899,1,3.0,1.0,188
41304,7.0,-73.9872,1,1.0,4.0,123
42492,14.0,-73.99436,1,13.0,4.0,326
8563,16.0,-73.97901,1,13.0,1.0,70
3771,39.0,-73.92463,1,4.0,1.0,0
17493,80.0,-73.92364,0,4.0,2.0,0
4655,29.0,-73.96424,0,7.0,1.0,0
46294,21.0,-73.90831,0,1.0,1.0,163
11434,19.0,-73.98133,0,2.0,1.0,0
32649,12.0,-73.95563,0,2.0,2.0,0
46692,26.0,-73.9773,1,1.0,1.0,348
32536,39.0,-73.92136,1,3.0,1.0,326
294,2.0,-73.94867,0,13.0,1.0,318
27499,21.0,-73.91157,2,13.0,4.0,365
12682,1.0,-73.96918,1,4.0,1.0,0
19938,56.0,-73.93227,0,5.0,2.0,351
9096,56.0,-73.91881,0,2.0,1.0,0
1737,24.0,-73.95781,0,1.0,4.0,359
44579,19.0,-73.98356,1,13.0,4.0,301
20365,18.0,-73.9222,0,3.0,1.0,58
33329,2.0,-73.94459,0,1.0,2.0,193
15357,21.0,-73.92718,0,3.0,1.0,249
36113,54.0,-73.93601,0,13.0,4.0,306
11492,12.0,-73.95537,1,3.0,1.0,0
9628,12.0,-73.9511,0,1.0,1.0,0
48241,96.0,-73.77171,1,1.0,1.0,139
8314,15.0,-73.92743,0,1.0,1.0,65
41552,33.0,-73.99482,0,4.0,1.0,0
9719,16.0,-73.97662,0,8.0,1.0,11
48312,96.0,-73.86547,2,13.0,1.0,190
21322,12.0,-73.96043,0,13.0,1.0,145
41693,19.0,-73.98109,1,3.0,1.0,99
32826,2.0,-73.94224,1,2.0,2.0,89
29059,15.0,-73.95764,0,1.0,1.0,0
28942,73.0,-73.95165,1,3.0,1.0,0
35969,8.0,-73.97861,0,13.0,1.0,0
3435,11.0,-74.00854,1,1.0,1.0,0
45854,28.0,-73.96048,1,1.0,1.0,28
18033,79.0,-73.9908,1,2.0,2.0,27
35278,96.0,-73.79566,2,5.0,4.0,365
17322,56.0,-73.92481,1,3.0,1.0,324
42370,6.0,-73.91272,0,1.0,1.0,37
28174,45.0,-73.96345,1,3.0,1.0,0
48294,96.0,-73.99751,0,1.0,3.0,151
12886,45.0,-73.95841,1,6.0,1.0,1
46915,28.0,-73.95926,1,3.0,1.0,174
42678,2.0,-73.94718,1,4.0,1.0,6
16138,39.0,-73.91643,1,5.0,1.0,0
37789,83.0,-73.86161,0,7.0,2.0,0
28114,1.0,-73.98573,2,1.0,1.0,0
30805,71.0,-73.9816,1,13.0,4.0,0
5993,96.0,-73.85769,0,2.0,1.0,325
9107,4.0,-73.94777,1,4.0,1.0,0
47709,35.0,-73.9392,1,4.0,1.0,163
20799,96.0,-73.92971,1,5.0,1.0,7
22754,2.0,-73.93952,1,5.0,1.0,1
26393,70.0,-73.8921,1,2.0,1.0,294
27684,54.0,-73.9286,0,1.0,2.0,269
46581,90.0,-74.02122,0,5.0,2.0,15
34840,28.0,-73.95201,1,4.0,1.0,0
12122,59.0,-73.90062,1,1.0,2.0,354
14837,82.0,-73.95388,1,1.0,2.0,364
38590,28.0,-73.9519,0,5.0,1.0,5
13335,12.0,-73.95145,0,1.0,1.0,0
3513,8.0,-73.98095,0,3.0,1.0,42
45651,11.0,-74.00135,1,13.0,1.0,277
30992,46.0,-73.77832,0,1.0,4.0,177
41675,96.0,-73.81545,1,3.0,1.0,365
23866,52.0,-74.00206,1,4.0,1.0,0
24094,12.0,-73.95071,2,13.0,1.0,83
23341,96.0,-74.01523,1,1.0,1.0,0
3782,26.0,-73.98018,1,1.0,1.0,0
45046,28.0,-73.95556,1,2.0,1.0,113
31225,12.0,-73.93735,0,1.0,2.0,0
9336,6.0,-73.93369,0,2.0,2.0,19
15385,6.0,-73.91811,0,13.0,1.0,297
10702,7.0,-73.98929,1,4.0,1.0,0
27566,16.0,-73.97516,1,5.0,1.0,0
26849,8.0,-73.986,1,4.0,2.0,0
35628,8.0,-73.96848,1,8.0,1.0,8
33989,79.0,-74.02325,1,4.0,2.0,146
4864,8.0,-73.96745,1,13.0,4.0,281
24118,56.0,-73.91813,0,1.0,1.0,89
13280,6.0,-73.93104,1,4.0,1.0,0
12390,96.0,-73.99034,1,2.0,1.0,0
6085,12.0,-73.95897,1,2.0,1.0,315
26579,21.0,-73.93749,0,1.0,1.0,16
12546,15.0,-73.9555,0,5.0,1.0,0
4924,23.0,-73.99169,1,2.0,2.0,46
4532,23.0,-73.98993,0,13.0,1.0,0
48446,41.0,-74.07987,1,13.0,1.0,342
34440,37.0,-73.81983,0,1.0,4.0,365
32408,11.0,-73.99944,1,4.0,1.0,1
42877,7.0,-73.99824,0,4.0,1.0,22
4055,12.0,-73.9578,1,13.0,1.0,310
45023,96.0,-73.79534,1,1.0,1.0,281
46257,6.0,-73.95235,0,13.0,1.0,43
10000,96.0,-74.01735,1,1.0,1.0,0
23535,6.0,-73.93972,1,1.0,2.0,240
11953,77.0,-74.01101,1,5.0,1.0,0
28400,8.0,-73.96717,1,13.0,3.0,3
2850,20.0,-73.94181,1,13.0,4.0,344
29195,90.0,-74.03089,0,1.0,1.0,0
43864,16.0,-73.97287,1,5.0,1.0,107
10255,33.0,-73.9945,0,2.0,1.0,0
24290,4.0,-73.94121,0,5.0,4.0,15
42434,49.0,-73.91759,0,2.0,2.0,110
12879,6.0,-73.91625,1,2.0,1.0,365
19838,12.0,-73.96145,0,3.0,1.0,0
37085,21.0,-73.93308,0,1.0,2.0,342
25020,20.0,-73.95845,1,7.0,1.0,0
23769,13.0,-73.97044,1,3.0,1.0,0
5519,3.0,-73.9609,1,4.0,1.0,0
858,4.0,-73.94463,1,3.0,1.0,311
42807,39.0,-73.91758,1,6.0,1.0,43
5972,6.0,-73.95642,1,3.0,3.0,365
20823,30.0,-73.94092,0,2.0,1.0,0
48501,6.0,-73.94463,1,3.0,3.0,152
595,6.0,-73.95494,0,3.0,3.0,264
48038,6.0,-73.92669,0,3.0,1.0,84
8804,12.0,-73.94894,1,1.0,1.0,0
24183,2.0,-73.95583,0,4.0,1.0,0
28997,49.0,-73.92462,0,7.0,1.0,0
9746,8.0,-73.98407,1,3.0,1.0,0
14352,21.0,-73.91603,0,4.0,2.0,0
10165,28.0,-73.94729,1,2.0,1.0,329
1951,56.0,-73.9297,1,13.0,1.0,0
9120,2.0,-73.95213,0,1.0,1.0,93
5649,96.0,-73.88622,0,4.0,1.0,212
15847,49.0,-73.90715,1,3.0,1.0,11
7910,6.0,-73.93452,0,3.0,1.0,340
14781,28.0,-73.96217,1,13.0,4.0,173
7830,84.0,-73.88895,1,1.0,2.0,255
2513,6.0,-73.95085,0,1.0,4.0,321
39500,21.0,-73.92936,1,3.0,1.0,0
38327,1.0,-73.96594,1,13.0,4.0,257
7526,28.0,-73.95487,1,1.0,1.0,0
7860,19.0,-73.98866,1,1.0,1.0,0
4700,6.0,-73.94994,1,5.0,1.0,193
35001,7.0,-73.98766,1,1.0,2.0,55
32720,26.0,-73.97743,1,3.0,1.0,0
27626,12.0,-73.95228,1,3.0,1.0,17
24976,44.0,-73.89808,1,4.0,1.0,0
24340,19.0,-73.98491,1,4.0,1.0,8
17560,26.0,-73.98245,0,1.0,1.0,0
25008,6.0,-73.94383,1,3.0,1.0,0
29774,12.0,-73.95858,0,7.0,1.0,0
31501,96.0,-73.865,0,3.0,4.0,343
11926,28.0,-73.95967,1,1.0,1.0,0
22044,96.0,-74.12278,0,2.0,3.0,276
41597,44.0,-73.91039,0,3.0,2.0,342
9215,77.0,-74.01183,1,1.0,1.0,0
27874,8.0,-73.97703,0,2.0,2.0,362
25103,4.0,-73.94333,0,1.0,3.0,61
20539,81.0,-73.87556,0,1.0,1.0,0
42106,1.0,-73.97269,1,1.0,4.0,3
29187,3.0,-73.96879,1,13.0,1.0,3
14086,19.0,-73.9892,1,1.0,1.0,0
20625,80.0,-73.9279,0,2.0,2.0,169
5424,54.0,-73.92656,0,2.0,3.0,364
13265,12.0,-73.96357,1,3.0,1.0,0
23831,28.0,-73.9612,1,6.0,1.0,0
28840,71.0,-73.98798,1,2.0,1.0,72
15567,11.0,-74.00348,1,6.0,1.0,339
40260,4.0,-73.9405,0,2.0,1.0,341
28656,96.0,-73.78689,1,1.0,2.0,138
8995,46.0,-73.79214,0,1.0,2.0,348
34318,68.0,-73.98166,1,13.0,1.0,0
17393,13.0,-73.97286,1,3.0,1.0,0
23519,57.0,-73.85312,1,3.0,1.0,0
14842,52.0,-74.00111,1,13.0,4.0,142
10929,1.0,-73.97252,1,2.0,1.0,0
22998,23.0,-73.98701,1,3.0,1.0,34
37863,6.0,-73.94795,1,3.0,1.0,11
36011,56.0,-73.91315,0,4.0,1.0,63
21359,29.0,-73.97236,1,2.0,1.0,179
727,64.0,-73.99438,1,5.0,1.0,89
31711,6.0,-73.9395,0,2.0,1.0,0
14591,1.0,-73.97361,0,3.0,2.0,198
22104,96.0,-73.76367,0,1.0,2.0,0
8169,27.0,-73.99967,1,3.0,1.0,0
23244,28.0,-73.95146,1,13.0,4.0,338
331,32.0,-73.99832,0,3.0,2.0,0
39795,12.0,-73.96781,1,13.0,4.0,0
211,48.0,-73.99134,0,2.0,1.0,75
35031,46.0,-73.77606,1,1.0,1.0,0
39111,14.0,-73.99029,1,7.0,1.0,0
3543,20.0,-73.94571,0,1.0,2.0,0
28740,21.0,-73.92703,0,1.0,1.0,333
34206,22.0,-73.95251,0,2.0,4.0,287
10707,2.0,-73.95794,0,2.0,1.0,79
19252,21.0,-73.92298,0,1.0,1.0,0
16251,7.0,-73.9882,1,4.0,1.0,262
13237,19.0,-73.98242,0,1.0,4.0,0
4792,7.0,-73.99073,0,3.0,1.0,0
44101,28.0,-73.9496,0,5.0,1.0,180
2017,6.0,-73.93684,1,2.0,1.0,161
30980,21.0,-73.92981,0,1.0,1.0,43
47839,21.0,-73.92235,1,2.0,3.0,354
