neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
0,6,40.68551,-73.9324,0,30,1,0.58,27,346
1,23,40.71991,-73.98832,0,10,0,0.72,1,0
0,10,40.66055,-73.98597,1,1,11,1.05,5,262
1,27,40.72494,-74.00839,0,30,19,0.5,1,0
1,1,40.74357,-73.98466,0,1,0,0.72,1,0
0,16,40.66675,-73.97571,1,8,2,0.05,1,0
1,19,40.72264,-73.9837,1,4,0,0.72,1,0
0,21,40.68603,-73.91399,0,12,2,1.0,7,130
0,12,40.71028,-73.95367,1,1,52,2.88,2,0
1,30,40.84855,-73.93704,1,2,1,0.05,1,0
0,54,40.65042,-73.94842,1,1,6,0.25,2,152
1,5,40.74457,-73.97168,1,30,0,0.72,23,343
1,8,40.78818,-73.97133,1,3,0,0.72,1,0
0,0,40.64099,-73.98029,1,2,32,1.45,4,153
0,12,40.71336,-73.95914,1,2,4,4.0,1,345
1,77,40.72325,-74.00991,1,2,6,0.25,1,19
1,23,40.71886,-73.98497,1,3,7,0.1,1,364
1,48,40.72571,-73.99506,1,3,3,0.1,1,0
1,14,40.7465,-74.0036,1,3,0,0.72,1,0
0,17,40.65463,-73.97536,1,2,0,0.72,1,35
1,1,40.76368,-73.98225,0,1,0,0.72,8,311
1,64,40.72204,-73.99705,0,2,10,0.29,1,0
1,19,40.72727,-73.98272,1,2,6,0.51,2,0
2,103,40.7661,-73.87739,0,1,21,0.38,4,0
1,7,40.75645,-73.99404,1,1,207,5.01,1,245
1,2,40.81027,-73.9408,2,4,47,1.22,2,131
0,12,40.70959,-73.95477,0,20,4,0.32,1,66
0,17,40.64801,-73.97562,0,3,4,0.09,1,290
1,7,40.76518,-73.98406,0,3,1,0.03,1,0
0,12,40.70828,-73.95246,0,7,1,0.02,1,0
1,77,40.713,-74.00991,1,30,0,0.72,232,193
0,12,40.71942,-73.94272,1,30,6,0.22,8,156
1,43,40.70728,-74.01073,1,2,3,1.11,327,323
1,8,40.79194,-73.96913,1,30,28,0.45,3,0
0,12,40.71014,-73.96253,1,3,78,1.53,1,0
1,77,40.71868,-74.00765,1,5,13,0.98,1,347
0,6,40.68174,-73.94437,0,3,2,0.16,1,176
1,8,40.79467,-73.96923,1,1,1,0.3,1,0
0,12,40.70995,-73.96722,0,1,13,0.28,1,188
1,28,40.775,-73.95071,1,2,26,0.58,1,42
0,12,40.70695,-73.94524,0,7,1,0.07,1,0
0,12,40.71369,-73.93669,0,5,41,2.11,1,125
1,43,40.70587,-74.01534,1,2,63,0.75,1,79
1,2,40.80709,-73.94952,1,2,232,4.01,1,192
1,4,40.78572,-73.95018,1,5,11,0.77,1,8
0,24,40.65841,-73.96121,1,3,14,3.21,1,75
1,28,40.77964,-73.95474,1,2,5,0.11,1,0
0,6,40.69271,-73.93799,0,5,3,0.76,3,23
2,46,40.68555,-73.79416,0,1,15,0.67,2,90
2,44,40.70493,-73.90795,1,30,64,0.95,1,178
0,29,40.67634,-73.96651,1,30,3,0.11,21,255
1,43,40.7075,-74.00853,1,30,0,0.72,6,222
0,21,40.70138,-73.92365,0,7,1,0.68,2,48
1,2,40.82165,-73.95491,0,3,16,0.26,1,209
1,2,40.83,-73.94299,0,1,1,0.02,1,0
4,138,40.88837,-73.90939,0,1,202,4.35,1,0
0,6,40.68616,-73.91866,0,3,2,0.15,2,0
1,30,40.85374,-73.93198,1,3,1,0.83,1,12
0,16,40.67422,-73.98097,0,2,11,0.14,2,158
0,17,40.65015,-73.97945,0,30,77,1.28,11,309
1,2,40.80724,-73.94739,1,1,1,0.02,1,0
1,68,40.73201,-73.98328,1,30,6,0.17,39,246
2,95,40.68936,-73.84114,0,2,35,2.17,1,205
0,6,40.69277,-73.94315,0,2,11,0.47,1,5
2,46,40.68503,-73.77983,1,2,45,2.01,4,153
0,15,40.67237,-73.95191,0,1,0,0.72,1,0
1,30,40.85488,-73.93194,1,2,0,0.72,1,2
2,103,40.76539,-73.87636,0,1,356,6.31,4,341
2,124,40.69659,-73.81435,1,2,54,2.69,1,283
1,7,40.75884,-73.99208,1,180,0,0.72,1,358
2,149,40.73751,-73.7839,1,2,9,0.78,1,0
0,13,40.68803,-73.973,1,2,8,0.83,1,14
2,46,40.66745,-73.78156,0,1,4,0.27,1,365
1,23,40.71914,-73.99174,1,5,220,3.25,2,271
1,11,40.72966,-74.00243,1,30,39,0.44,1,251
1,30,40.84697,-73.93776,2,1,13,0.75,2,0
2,56,40.76332,-73.91166,1,2,0,0.72,1,14
1,7,40.76235,-73.98759,1,4,7,0.52,1,0
0,12,40.70796,-73.95035,0,1,1,0.03,2,0
1,28,40.76074,-73.96015,1,30,0,0.72,2,332
4,169,40.81395,-73.88675,0,30,21,0.44,6,343
0,16,40.67078,-73.98815,1,115,15,0.17,1,219
1,26,40.74308,-73.98172,0,2,12,0.52,1,0
1,11,40.73458,-74.00808,1,1,83,1.9,1,344
1,8,40.76807,-73.98342,1,1,0,0.72,1,0
0,12,40.70985,-73.96923,1,2,39,0.84,1,330
0,6,40.68398,-73.94179,0,1,10,1.33,2,2
2,49,40.77097,-73.91107,1,3,3,0.99,1,97
0,15,40.66933,-73.94173,0,1,13,1.15,1,0
0,21,40.69961,-73.92132,0,4,0,0.72,1,0
1,2,40.82469,-73.95032,0,2,10,0.4,1,0
1,19,40.72202,-73.97909,1,5,3,0.16,1,0
2,87,40.72721,-73.86589,0,1,2,1.87,10,134
1,68,40.73283,-73.98228,0,1,4,2.35,1,104
3,167,40.61042,-74.12277,1,3,49,1.91,1,350
0,12,40.70542,-73.94957,0,2,3,0.1,1,285
1,27,40.72088,-74.00318,1,30,0,0.72,1,32
0,6,40.69366,-73.93794,0,1,0,0.72,2,173
0,15,40.6716,-73.95847,1,2,1,0.16,1,364
1,19,40.73041,-73.9896,1,4,45,0.75,1,87
2,63,40.71395,-73.83186,0,1,2,0.09,1,0
1,23,40.71882,-73.98852,1,2,109,1.04,1,207
0,20,40.73768,-73.95741,0,7,0,0.72,1,0
0,6,40.69129,-73.95119,1,1,1,0.04,1,0
1,77,40.71689,-74.00563,0,1,0,0.72,1,0
0,32,40.69615,-73.99682,1,3,0,0.72,1,363
0,3,40.69188,-73.9607,0,5,0,0.72,1,0
2,83,40.75731,-73.85785,1,2,3,0.15,1,0
0,20,40.72669,-73.9419,1,30,9,0.16,52,325
1,77,40.7187,-74.00384,0,1,2,0.04,1,0
0,6,40.68461,-73.95203,1,1,18,4.66,1,323
1,8,40.77961,-73.97821,0,2,3,1.13,1,61
0,21,40.70028,-73.92439,0,5,16,0.61,1,37
0,13,40.69387,-73.97316,1,4,53,3.05,2,88
0,21,40.68622,-73.91026,0,1,20,0.53,1,365
0,21,40.70082,-73.91859,0,30,2,0.47,17,319
0,6,40.68829,-73.93184,2,1,99,6.31,1,67
0,21,40.6997,-73.91305,1,3,6,0.33,1,2
0,6,40.6849,-73.91811,1,3,30,1.88,1,122
0,34,40.667,-73.99233,1,1,378,9.67,1,48
0,12,40.71192,-73.9628,1,9,19,0.66,1,0
1,19,40.73014,-73.98152,1,3,8,0.42,1,10
1,23,40.71814,-73.99166,0,10,17,0.46,1,128
1,19,40.72555,-73.98499,1,4,1,0.59,1,0
0,16,40.67358,-73.97171,1,7,1,0.03,1,0
1,19,40.72688,-73.98974,1,4,0,0.72,1,0
1,8,40.77725,-73.98407,1,30,0,0.72,65,334
0,0,40.64046,-73.97233,1,1,2,1.28,1,95
0,6,40.67753,-73.91688,1,4,97,5.02,1,211
0,33,40.68123,-73.99558,1,2,97,1.83,1,24
0,147,40.67511,-73.90836,1,2,0,0.72,1,53
0,21,40.70285,-73.91934,0,1,10,0.99,1,247
0,16,40.67102,-73.9808,0,1,1,0.02,1,0
0,15,40.67592,-73.92341,0,2,2,2.0,3,158
2,95,40.68221,-73.8457,0,4,27,2.45,4,87
0,84,40.68385,-73.87088,2,1,26,2.57,6,23
0,38,40.68503,-73.98232,0,2,31,2.04,1,0
1,14,40.75284,-74.00138,0,2,251,3.15,1,157
0,54,40.63196,-73.94572,0,2,4,1.52,3,43
1,77,40.71561,-74.00642,0,1,1,0.02,1,0
0,15,40.67548,-73.93992,0,3,32,4.62,1,0
2,83,40.75703,-73.85827,1,1,70,7.42,3,98
1,68,40.73714,-73.98827,1,4,2,0.15,1,3
1,2,40.82089,-73.95018,0,1,50,3.69,1,1
1,7,40.76345,-73.99298,0,3,136,3.65,1,47
0,12,40.71411,-73.9495,1,2,9,0.2,1,0
0,6,40.68542,-73.91741,1,7,1,0.05,1,0
0,21,40.70018,-73.91573,0,1,3,0.48,1,0
3,110,40.60077,-74.07788,0,4,73,2.1,4,320
2,81,40.74177,-73.88445,1,1,31,1.97,1,0
2,56,40.75909,-73.92227,0,1,0,0.72,1,355
0,33,40.6832,-73.99322,0,2,6,3.67,1,145
1,19,40.72838,-73.97926,1,2,52,4.62,1,141
2,25,40.7546,-73.93643,0,6,2,0.13,1,0
2,56,40.75519,-73.91582,0,2,2,0.2,1,0
1,2,40.83024,-73.94715,0,1,1,0.25,6,40
1,1,40.74566,-73.98126,1,3,2,0.11,1,0
1,8,40.78443,-73.97399,1,30,18,0.2,5,285
1,8,40.78289,-73.98477,1,30,17,0.38,34,202
0,21,40.69972,-73.92362,0,3,0,0.72,1,0
1,23,40.71297,-73.98561,1,1,4,0.09,1,0
2,103,40.77056,-73.87191,0,1,207,10.38,6,325
2,56,40.76923,-73.91835,1,1,2,0.05,1,0
1,2,40.81745,-73.95164,1,1,10,0.28,1,0
0,6,40.68439,-73.92811,1,3,132,2.53,2,257
2,62,40.58344,-73.81456,1,1,4,1.12,1,124
0,20,40.73658,-73.95418,1,2,0,0.72,1,0
1,28,40.76692,-73.964,1,15,0,0.72,1,87
1,1,40.75287,-73.97439,1,10,3,0.13,1,14
1,1,40.74673,-73.98191,1,1,4,1.85,1,235
1,14,40.74384,-73.99383,1,1,8,0.23,1,0
0,16,40.67547,-73.97361,1,5,92,7.26,1,193
0,90,40.62938,-74.02976,0,3,0,0.72,1,27
1,7,40.75395,-73.99593,1,5,0,0.72,1,50
1,23,40.71846,-73.98727,0,2,2,0.05,1,0
1,2,40.82765,-73.95012,0,3,6,1.89,2,70
1,11,40.73021,-74.00663,1,2,0,0.72,1,0
2,56,40.76369,-73.92291,1,2,112,1.94,2,0
1,7,40.7561,-73.99855,0,1,13,1.82,30,361
1,43,40.70428,-74.00707,1,2,30,3.96,1,72
1,19,40.72394,-73.98941,1,4,43,0.68,1,188
1,68,40.73505,-73.98565,1,30,1,0.04,96,281
2,37,40.75637,-73.83208,1,2,22,1.83,7,58
0,38,40.68955,-73.98885,1,7,7,0.15,1,0
1,28,40.76102,-73.96431,1,5,3,3.0,1,136
1,28,40.77886,-73.95139,0,7,1,0.67,6,0
0,13,40.68819,-73.97258,1,35,5,0.05,1,135
0,6,40.6777,-73.92176,0,7,1,0.05,1,0
0,34,40.67127,-73.99006,0,2,97,2.92,2,80
0,6,40.68293,-73.92924,0,1,5,5.0,2,359
0,21,40.69755,-73.92748,0,1,170,3.36,4,356
2,25,40.75332,-73.94159,1,1,1,0.16,1,0
1,28,40.76358,-73.95895,1,80,20,0.29,1,203
1,28,40.76436,-73.96471,1,4,7,0.16,1,188
0,6,40.68743,-73.93045,0,1,14,0.4,1,0
0,21,40.69342,-73.91116,0,1,2,0.05,1,0
2,159,40.59495,-73.75771,1,4,14,0.53,1,17
1,2,40.80031,-73.95514,0,1,2,0.07,1,0
2,81,40.74537,-73.88337,0,1,12,0.26,1,0
1,19,40.73228,-73.98669,1,3,1,0.16,1,0
0,21,40.70099,-73.93728,1,2,59,3.69,1,53
0,21,40.70312,-73.92071,0,2,4,2.35,1,76
0,13,40.69012,-73.97252,1,2,5,0.16,1,18
1,52,40.73491,-73.99231,1,53,2,0.05,1,365
0,36,40.68391,-73.99583,1,5,4,0.36,2,19
1,23,40.71884,-73.98354,0,4,23,2.29,1,102
0,12,40.70429,-73.93793,0,14,0,0.72,1,0
1,4,40.7869,-73.95285,0,1,2,0.05,1,0
1,2,40.82128,-73.95835,0,2,0,0.72,1,40
2,25,40.76049,-73.9288,1,2,2,2.0,1,21
1,1,40.76362,-73.97542,0,1,10,0.3,1,175
0,79,40.66154,-73.99158,1,9,0,0.72,1,16
1,30,40.84877,-73.93821,1,4,0,0.72,1,0
0,12,40.72026,-73.96111,0,1,0,0.72,1,0
0,21,40.68815,-73.91344,0,3,7,0.22,1,0
0,3,40.68382,-73.96292,1,3,0,0.72,1,0
2,39,40.74137,-73.9234,0,7,11,0.22,1,0
1,71,40.7627,-73.98437,0,1,4,4.0,15,359
1,1,40.75462,-73.96869,1,2,168,3.1,1,46
0,6,40.68799,-73.95202,1,2,58,3.39,1,62
2,37,40.75532,-73.81074,1,3,37,1.51,4,0
1,14,40.74376,-74.00387,1,30,195,4.26,1,270
2,25,40.75768,-73.92897,0,15,14,0.88,2,16
1,48,40.7256,-73.99445,1,20,29,0.37,1,302
1,43,40.70631,-74.01225,1,2,5,3.0,327,349
1,43,40.70666,-74.00597,0,15,1,0.03,1,0
1,14,40.75039,-74.00287,1,7,2,0.5,1,0
1,5,40.74733,-73.97865,1,30,0,0.72,49,329
1,53,40.71836,-73.99777,0,1,106,4.29,2,9
0,21,40.69452,-73.92322,0,1,1,0.03,1,0
1,11,40.73454,-74.00365,1,1,237,2.96,1,0
0,12,40.71657,-73.9595,1,5,1,0.09,1,117
1,14,40.74372,-74.00021,1,7,26,0.37,1,330
1,8,40.77661,-73.98228,1,4,3,0.08,1,0
0,6,40.68449,-73.92773,1,1,38,3.79,1,195
0,20,40.73123,-73.95664,0,5,1,0.16,1,22
0,6,40.68084,-73.94779,1,2,259,4.43,1,285
0,21,40.69859,-73.91398,1,7,0,0.72,1,32
0,3,40.68496,-73.96111,1,4,37,0.47,1,343
0,21,40.69641,-73.90895,2,30,2,0.11,8,325
1,19,40.73047,-73.98048,0,2,0,0.72,1,0
0,24,40.66318,-73.95372,1,1,2,0.21,10,220
0,24,40.66342,-73.94519,0,1,100,7.71,3,316
1,2,40.81118,-73.93977,0,14,5,0.14,1,0
0,15,40.67589,-73.95196,0,5,2,0.04,1,0
1,7,40.76441,-73.99437,1,30,2,0.09,31,345
1,14,40.74753,-74.00396,1,3,7,0.31,1,9
1,5,40.74751,-73.98051,1,30,0,0.72,8,355
1,19,40.72607,-73.97622,1,4,0,0.72,1,26
1,4,40.79796,-73.93856,0,2,15,0.33,2,250
1,2,40.82852,-73.94583,1,7,9,0.25,1,27
0,6,40.67737,-73.90935,0,1,43,4.8,4,52
0,6,40.68101,-73.94081,1,31,88,0.91,1,164
0,6,40.68647,-73.92849,1,2,168,4.11,2,291
0,21,40.68696,-73.91382,1,2,179,4.47,1,123
1,1,40.7608,-73.97391,1,1,1,1.0,6,365
0,36,40.68828,-73.99821,0,3,14,0.8,1,173
0,117,40.61167,-73.95803,0,1,4,0.29,1,84
2,44,40.70723,-73.91107,0,5,0,0.72,1,0
0,21,40.69852,-73.92428,0,2,4,1.43,2,64
2,126,40.74113,-73.90118,1,4,31,3.52,1,280
1,19,40.72482,-73.98242,1,4,6,1.14,1,83
0,70,40.67449,-73.89053,1,3,65,2.43,2,132
0,111,40.6289,-73.97683,0,1,9,1.23,2,0
1,19,40.72457,-73.98142,1,2,5,0.11,1,0
2,46,40.68073,-73.78354,0,1,336,11.91,2,345
1,7,40.7555,-73.99399,1,7,2,2.0,1,61
1,5,40.75033,-73.97546,1,30,2,0.14,50,365
1,19,40.72521,-73.98316,1,5,2,0.22,1,0
0,12,40.7151,-73.95422,1,4,46,0.89,1,32
0,21,40.68747,-73.90977,0,1,2,2.0,2,172
0,6,40.69159,-73.95765,1,5,2,0.42,1,0
1,23,40.71909,-73.99028,1,1,98,2.13,1,240
2,37,40.77354,-73.82371,0,2,25,1.54,7,14
0,3,40.68683,-73.96572,0,6,2,0.25,1,250
2,37,40.75406,-73.80613,2,1,1,1.0,3,86
0,38,40.68597,-73.98507,1,7,2,0.14,2,0
0,6,40.67903,-73.91037,0,1,2,1.05,4,9
0,12,40.71524,-73.96229,1,2,3,0.09,1,0
0,21,40.69968,-73.93588,0,1,4,0.61,1,1
0,3,40.6869,-73.96324,1,3,161,3.94,1,251
0,6,40.68118,-73.91107,1,2,152,4.68,1,14
0,12,40.71617,-73.95283,1,2,3,0.14,1,0
1,2,40.8236,-73.94412,0,30,7,0.28,8,78
1,50,40.7385,-73.98782,1,1,23,0.71,1,0
1,68,40.737,-73.98199,0,4,161,1.92,1,182
0,21,40.70506,-73.91731,1,2,9,0.77,1,0
0,21,40.7043,-73.92719,0,2,78,1.79,1,206
0,21,40.70376,-73.92104,1,18,22,0.9,2,249
1,71,40.75654,-73.98891,1,30,0,0.72,121,364
0,21,40.69757,-73.92611,0,1,0,0.72,2,19
2,31,40.7488,-73.90362,0,1,12,1.28,1,0
1,101,40.70725,-74.01741,1,2,0,0.72,1,0
0,32,40.69299,-73.99283,0,1,0,0.72,1,0
0,12,40.71502,-73.94749,1,1,5,0.13,1,0
1,26,40.74015,-73.98038,1,2,0,0.72,1,0
0,20,40.73293,-73.95919,0,3,52,1.49,2,0
0,6,40.68381,-73.94346,1,3,41,1.2,1,30
0,21,40.69911,-73.92441,0,1,6,0.14,1,0
1,7,40.75399,-73.99764,1,2,14,1.89,1,93
0,6,40.68633,-73.92728,1,3,15,2.13,1,77
1,4,40.79333,-73.94274,0,1,0,0.72,1,0
1,9,40.71675,-73.99092,1,2,9,0.18,1,0
1,52,40.72953,-74.00148,1,5,24,0.63,1,336
1,19,40.72454,-73.97931,1,3,52,1.51,1,285
1,19,40.72803,-73.98853,0,1,32,0.85,1,0
1,8,40.77972,-73.97871,0,3,7,0.83,2,0
1,28,40.77512,-73.95254,0,6,35,1.06,1,59
0,29,40.67616,-73.97009,1,4,3,1.11,2,82
2,81,40.74295,-73.87812,0,2,0,0.72,1,358
1,2,40.82744,-73.94707,0,2,86,4.01,1,97
1,71,40.7583,-73.98295,1,3,138,5.73,1,234
1,43,40.70788,-74.00484,1,29,0,0.72,96,9
0,12,40.7167,-73.95272,1,2,2,0.04,1,0
1,5,40.74936,-73.97836,0,1,25,3.3,3,32
1,26,40.74482,-73.97827,0,15,25,1.1,1,29
3,108,40.49979,-74.24084,0,2,0,0.72,1,364
1,7,40.75493,-73.99458,1,1,12,12.0,1,189
0,20,40.72004,-73.95424,1,2,11,1.49,1,0
0,6,40.69064,-73.95664,1,1,3,2.65,1,43
0,79,40.66294,-73.99349,1,2,48,3.42,2,171
0,6,40.69289,-73.94356,0,3,52,2.44,3,72
0,6,40.68791,-73.92256,0,2,61,4.38,1,92
2,83,40.75107,-73.87654,0,5,66,1.05,1,348
2,46,40.70262,-73.81579,0,1,0,0.72,18,355
1,4,40.7885,-73.95093,0,2,2,2.0,1,11
0,12,40.71207,-73.95784,1,3,18,1.87,1,61
1,2,40.8235,-73.94332,1,5,74,2.03,1,216
0,38,40.68727,-73.98574,1,5,58,2.17,1,24
1,45,40.81308,-73.95993,0,31,1,0.1,1,1
0,6,40.69171,-73.9575,1,4,80,3.0,3,218
1,43,40.70578,-74.00769,1,2,11,5.89,1,182
1,28,40.77469,-73.95181,1,3,0,0.72,1,350
0,15,40.6726,-73.95364,0,1,37,0.72,3,339
0,12,40.72032,-73.94561,0,7,2,0.32,2,212
1,77,40.71854,-74.00439,0,5,7,0.56,1,6
0,24,40.66018,-73.96005,0,1,229,3.94,1,20
4,138,40.9008,-73.90639,0,6,2,0.05,1,340
4,59,40.86286,-73.9024,0,2,24,1.56,2,365
1,28,40.77715,-73.94788,1,2,3,0.06,1,0
0,12,40.70875,-73.95364,0,1,20,0.42,1,0
1,28,40.76667,-73.9587,1,2,41,2.06,1,158
1,8,40.78046,-73.9784,1,4,0,0.72,1,0
1,2,40.82119,-73.95556,0,1,16,0.4,2,0
2,56,40.75616,-73.91657,0,15,3,0.48,3,331
1,7,40.76196,-73.99803,1,30,1,0.04,121,365
2,44,40.70056,-73.9106,0,2,14,4.08,4,165
1,8,40.79638,-73.96332,1,30,1,0.09,16,284
2,25,40.75561,-73.93596,0,2,1,0.06,1,0
0,6,40.68248,-73.95149,0,1,93,1.38,15,305
1,2,40.81358,-73.94296,1,3,71,2.67,3,199
1,45,40.80206,-73.95949,0,3,0,0.72,1,364
0,12,40.71872,-73.96042,1,4,33,0.44,2,1
1,68,40.73894,-73.98651,1,2,0,0.72,1,0
0,117,40.61402,-73.94467,1,7,0,0.72,1,0
2,95,40.68226,-73.84396,2,1,0,0.72,1,0
0,6,40.69085,-73.95578,0,2,41,1.25,4,83
2,83,40.75236,-73.89172,0,3,23,0.85,1,177
1,52,40.73383,-73.99899,1,2,0,0.72,1,0
0,24,40.6569,-73.9568,1,3,13,0.57,1,0
2,49,40.77383,-73.90558,0,2,4,0.64,1,89
2,49,40.7772,-73.90258,0,2,0,0.72,1,8
0,6,40.69493,-73.94525,0,3,2,0.17,4,0
1,14,40.74222,-73.99444,1,29,1,0.09,96,220
0,6,40.692,-73.93852,0,1,13,0.26,1,0
1,19,40.72136,-73.97882,0,2,14,0.55,1,0
1,2,40.82088,-73.9523,0,25,0,0.72,1,0
2,56,40.76088,-73.92233,0,1,13,0.33,2,183
1,1,40.76385,-73.98212,1,1,1,0.02,1,0
0,33,40.68572,-73.99286,1,1,6,0.23,2,0
0,20,40.71895,-73.95332,1,4,0,0.72,1,7
0,6,40.68367,-73.95155,0,2,7,2.02,7,272
2,56,40.76599,-73.91225,0,1,9,9.0,7,253
0,24,40.65985,-73.95725,0,2,27,0.88,1,136
0,21,40.69145,-73.92152,0,2,4,0.18,1,0
2,44,40.70216,-73.89944,1,10,1,0.04,1,0
2,39,40.74795,-73.91744,0,3,6,0.36,4,29
0,6,40.69279,-73.94654,0,10,0,0.72,1,359
0,21,40.6825,-73.90818,1,2,234,3.9,1,255
1,4,40.80447,-73.94034,0,30,0,0.72,5,356
0,54,40.64206,-73.94059,0,2,17,3.57,4,318
0,6,40.68669,-73.91897,0,3,0,0.72,1,365
0,38,40.68554,-73.98471,1,2,10,0.18,1,0
1,4,40.7927,-73.94033,1,3,0,0.72,3,17
0,6,40.68944,-73.95089,0,7,1,0.12,1,0
0,32,40.69015,-73.99271,1,5,2,2.0,1,10
2,85,40.70275,-73.75043,0,2,3,0.4,2,105
4,161,40.83875,-73.88728,0,3,15,0.28,3,0
2,126,40.72721,-73.89346,1,4,1,0.64,2,129
4,182,40.85487,-73.88711,0,7,0,0.72,1,0
1,28,40.7731,-73.95169,1,4,20,0.55,1,82
0,21,40.69545,-73.91967,0,2,182,3.62,2,16
0,21,40.69692,-73.90832,1,4,76,2.61,1,76
0,20,40.72257,-73.94544,1,30,8,0.37,1,183
0,6,40.68248,-73.92811,1,2,139,2.93,1,235
1,43,40.70816,-74.0019,1,2,2,1.02,1,127
2,129,40.68904,-73.85052,1,1,155,4.34,1,173
0,33,40.68486,-73.99358,1,3,1,0.16,1,0
1,28,40.77537,-73.95029,1,4,147,2.76,1,310
1,11,40.73501,-74.00835,1,30,0,0.72,1,329
2,56,40.75818,-73.92679,0,2,191,4.0,3,24
1,7,40.75763,-73.99482,0,6,62,0.76,2,80
4,136,40.85499,-73.86728,0,4,10,0.3,1,88
0,12,40.71691,-73.96302,1,3,19,1.1,1,4
1,8,40.78239,-73.97581,1,2,10,0.25,1,0
1,30,40.83892,-73.94265,1,3,4,0.13,1,7
1,1,40.75205,-73.97076,0,1,1,1.0,1,1
1,23,40.71712,-73.98898,0,30,25,0.49,1,0
0,12,40.70761,-73.9424,1,2,1,0.11,2,3
2,121,40.70002,-73.89364,0,7,1,0.11,1,365
0,13,40.68531,-73.97451,0,1,152,6.58,2,41
1,28,40.7606,-73.96028,1,30,17,0.32,34,316
0,6,40.68191,-73.95812,1,3,1,0.16,1,0
1,19,40.73281,-73.98686,1,4,12,0.37,1,3
0,24,40.66005,-73.94216,0,3,0,0.72,1,11
0,6,40.68263,-73.92264,1,3,42,2.23,1,275
1,18,40.86679,-73.92699,1,30,1,0.09,1,0
0,24,40.66202,-73.96195,1,16,0,0.72,1,0
0,96,40.68443,-74.00392,1,3,37,1.06,1,22
0,73,40.60614,-73.95374,0,1,24,0.99,1,20
1,14,40.74398,-73.99624,1,6,127,1.68,2,303
1,52,40.7311,-74.00014,0,1,20,0.4,1,364
0,29,40.68013,-73.97451,0,3,3,0.2,1,18
4,98,40.81132,-73.91715,1,3,1,0.64,3,48
0,12,40.71782,-73.96318,1,1,0,0.72,4,179
2,25,40.76245,-73.93286,0,3,9,0.94,1,0
1,7,40.76616,-73.98916,1,2,107,3.95,1,46
0,12,40.71659,-73.9458,0,30,1,0.02,1,0
1,2,40.80419,-73.95582,0,4,57,2.67,1,74
2,25,40.74741,-73.94712,0,1,141,2.77,2,331
0,12,40.70969,-73.96225,0,1,12,0.21,1,180
0,21,40.6897,-73.921,0,1,4,0.32,1,0
0,12,40.72128,-73.95547,1,2,8,0.43,1,0
1,2,40.80458,-73.94888,0,3,0,0.72,1,0
0,21,40.7014,-73.91798,0,2,4,0.12,1,0
0,6,40.69356,-73.94537,0,2,16,2.17,4,3
1,7,40.75878,-73.99011,1,5,7,1.53,1,22
1,71,40.75954,-73.98604,1,29,0,0.72,327,357
2,37,40.75414,-73.81536,0,1,0,0.72,1,365
1,23,40.71978,-73.98424,1,2,6,0.13,1,0
1,1,40.75643,-73.96375,1,30,1,1.0,14,333
1,23,40.71987,-73.98641,1,1,32,0.51,1,3
0,15,40.67822,-73.95883,1,5,14,0.29,1,0
1,2,40.81189,-73.94148,0,2,20,0.42,1,0
1,4,40.79788,-73.93265,1,7,0,0.72,1,278
1,11,40.73435,-73.99903,1,8,23,0.5,1,0
1,9,40.71403,-73.99076,1,1,2,0.25,1,365
1,7,40.76424,-73.98713,0,1,0,0.72,1,0
1,5,40.74472,-73.97205,1,29,1,0.3,96,58
4,144,40.87035,-73.89335,0,3,86,2.88,10,78
0,54,40.6493,-73.94547,0,2,30,1.21,1,104
1,1,40.76518,-73.98211,0,3,0,0.72,1,0
0,6,40.69156,-73.95307,0,2,3,0.35,1,0
0,21,40.69603,-73.92537,1,2,2,2.0,1,32
1,2,40.82,-73.95331,0,4,8,0.26,1,0
2,103,40.75712,-73.8874,1,1,19,4.01,2,143
1,4,40.8018,-73.9413,1,2,25,2.06,1,6
0,90,40.63555,-74.02962,0,1,14,4.83,4,154
1,30,40.85108,-73.93912,0,1,8,0.62,1,0
1,9,40.71692,-73.9947,1,31,3,1.76,1,176
1,19,40.72454,-73.98688,0,1,41,0.77,1,0
0,33,40.68105,-73.99267,0,1,20,1.29,4,151
0,12,40.71617,-73.95379,1,5,54,1.38,1,274
0,70,40.66483,-73.88208,1,4,148,3.75,1,111
2,25,40.75905,-73.93203,1,2,106,4.73,1,188
1,1,40.76429,-73.98043,0,7,17,0.29,3,309
0,22,40.64438,-73.95408,0,5,4,0.09,1,89
0,21,40.68705,-73.91456,0,2,85,8.31,2,309
1,23,40.72205,-73.9913,0,1,3,0.17,3,0
0,20,40.73388,-73.95536,1,3,32,1.67,1,56
0,21,40.70187,-73.92389,0,1,1,1.0,2,11
1,26,40.74257,-73.97948,0,2,5,0.66,1,230
1,19,40.72469,-73.99111,1,3,1,0.05,1,0
1,26,40.74025,-73.97896,1,30,9,0.36,91,157
2,39,40.74942,-73.91491,0,2,4,2.55,2,2
0,12,40.71643,-73.95431,0,3,0,0.72,1,0
0,79,40.65828,-73.98983,0,2,7,0.58,1,0
1,52,40.73028,-74.00015,1,1,4,0.85,2,29
1,19,40.72475,-73.98009,1,3,0,0.72,1,0
1,1,40.75393,-73.97316,1,2,29,1.58,1,18
